"Date","Country","Region","Total ICU cases","Total Hospital cases","New cases","Total cured","Total deaths","Total confirmed cases","New Hospital cases","New ICU cases","New deaths","New cured","Current Hospital cases"
"2020-02-24 18:00:00","Italy","Abruzzo",0,0,0,0,0,0,0,0,0,0,0
"2020-02-24 18:00:00","Italy","Basilicata",0,0,0,0,0,0,0,0,0,0,0
"2020-02-24 18:00:00","Italy","Calabria",0,0,0,0,0,0,0,0,0,0,0
"2020-02-24 18:00:00","Italy","Campania",0,0,0,0,0,0,0,0,0,0,0
"2020-02-24 18:00:00","Italy","Emilia-Romagna",2,12,18,0,0,18,12,2,0,0,12
"2020-02-24 18:00:00","Italy","Friuli Venezia Giulia",0,0,0,0,0,0,0,0,0,0,0
"2020-02-24 18:00:00","Italy","Lazio",1,2,2,1,0,3,2,1,0,1,2
"2020-02-24 18:00:00","Italy","Liguria",0,0,0,0,0,0,0,0,0,0,0
"2020-02-24 18:00:00","Italy","Lombardia",19,95,166,0,6,172,95,19,6,0,95
"2020-02-24 18:00:00","Italy","Marche",0,0,0,0,0,0,0,0,0,0,0
"2020-02-24 18:00:00","Italy","Molise",0,0,0,0,0,0,0,0,0,0,0
"2020-02-24 18:00:00","Italy","P.A. Bolzano",0,0,0,0,0,0,0,0,0,0,0
"2020-02-24 18:00:00","Italy","P.A. Trento",0,0,0,0,0,0,0,0,0,0,0
"2020-02-24 18:00:00","Italy","Piemonte",0,2,3,0,0,3,2,0,0,0,2
"2020-02-24 18:00:00","Italy","Puglia",0,0,0,0,0,0,0,0,0,0,0
"2020-02-24 18:00:00","Italy","Sardegna",0,0,0,0,0,0,0,0,0,0,0
"2020-02-24 18:00:00","Italy","Sicilia",0,0,0,0,0,0,0,0,0,0,0
"2020-02-24 18:00:00","Italy","Toscana",0,0,0,0,0,0,0,0,0,0,0
"2020-02-24 18:00:00","Italy","Umbria",0,0,0,0,0,0,0,0,0,0,0
"2020-02-24 18:00:00","Italy","Valle d'Aosta",0,0,0,0,0,0,0,0,0,0,0
"2020-02-24 18:00:00","Italy","Veneto",4,16,32,0,1,33,16,4,1,0,16
"2020-02-25 18:00:00","Italy","Abruzzo",0,0,0,0,0,0,0,0,0,0,0
"2020-02-25 18:00:00","Italy","Basilicata",0,0,0,0,0,0,0,0,0,0,0
"2020-02-25 18:00:00","Italy","Calabria",0,0,0,0,0,0,0,0,0,0,0
"2020-02-25 18:00:00","Italy","Campania",0,0,0,0,0,0,0,0,0,0,0
"2020-02-25 18:00:00","Italy","Emilia-Romagna",2,17,8,0,0,26,5,0,0,0,17
"2020-02-25 18:00:00","Italy","Friuli Venezia Giulia",0,0,0,0,0,0,0,0,0,0,0
"2020-02-25 18:00:00","Italy","Lazio",1,2,0,1,0,3,0,0,0,0,1
"2020-02-25 18:00:00","Italy","Liguria",0,1,1,0,0,1,1,0,0,0,1
"2020-02-25 18:00:00","Italy","Lombardia",25,104,68,0,9,240,9,6,3,0,98
"2020-02-25 18:00:00","Italy","Marche",0,0,0,0,0,0,0,0,0,0,0
"2020-02-25 18:00:00","Italy","Molise",0,0,0,0,0,0,0,0,0,0,0
"2020-02-25 18:00:00","Italy","P.A. Bolzano",0,1,1,0,0,1,1,0,0,0,1
"2020-02-25 18:00:00","Italy","P.A. Trento",0,0,0,0,0,0,0,0,0,0,0
"2020-02-25 18:00:00","Italy","Piemonte",0,2,0,0,0,3,0,0,0,0,2
"2020-02-25 18:00:00","Italy","Puglia",0,0,0,0,0,0,0,0,0,0,0
"2020-02-25 18:00:00","Italy","Sardegna",0,0,0,0,0,0,0,0,0,0,0
"2020-02-25 18:00:00","Italy","Sicilia",0,1,3,0,0,3,1,0,0,0,1
"2020-02-25 18:00:00","Italy","Toscana",0,2,2,0,0,2,2,0,0,0,2
"2020-02-25 18:00:00","Italy","Umbria",0,0,0,0,0,0,0,0,0,0,0
"2020-02-25 18:00:00","Italy","Valle d'Aosta",0,0,0,0,0,0,0,0,0,0,0
"2020-02-25 18:00:00","Italy","Veneto",7,19,10,0,1,43,3,3,0,0,18
"2020-02-26 18:00:00","Italy","Abruzzo",0,0,0,0,0,0,0,0,0,0,0
"2020-02-26 18:00:00","Italy","Basilicata",0,0,0,0,0,0,0,0,0,0,0
"2020-02-26 18:00:00","Italy","Calabria",0,0,0,0,0,0,0,0,0,0,0
"2020-02-26 18:00:00","Italy","Campania",0,0,0,0,0,0,0,0,0,0,0
"2020-02-26 18:00:00","Italy","Emilia-Romagna",3,23,21,0,1,47,6,1,1,0,23
"2020-02-26 18:00:00","Italy","Friuli Venezia Giulia",0,0,0,0,0,0,0,0,0,0,0
"2020-02-26 18:00:00","Italy","Lazio",0,0,0,3,0,3,-2,-1,0,2,-1
"2020-02-26 18:00:00","Italy","Liguria",0,6,10,0,0,11,5,0,0,0,6
"2020-02-26 18:00:00","Italy","Lombardia",25,104,18,0,9,258,0,0,0,0,95
"2020-02-26 18:00:00","Italy","Marche",0,1,1,0,0,1,1,0,0,0,1
"2020-02-26 18:00:00","Italy","Molise",0,0,0,0,0,0,0,0,0,0,0
"2020-02-26 18:00:00","Italy","P.A. Bolzano",0,1,0,0,0,1,0,0,0,0,1
"2020-02-26 18:00:00","Italy","P.A. Trento",0,0,0,0,0,0,0,0,0,0,0
"2020-02-26 18:00:00","Italy","Piemonte",0,2,0,0,0,3,0,0,0,0,2
"2020-02-26 18:00:00","Italy","Puglia",0,0,0,0,0,0,0,0,0,0,0
"2020-02-26 18:00:00","Italy","Sardegna",0,0,0,0,0,0,0,0,0,0,0
"2020-02-26 18:00:00","Italy","Sicilia",0,1,0,0,0,3,0,0,0,0,1
"2020-02-26 18:00:00","Italy","Toscana",0,2,0,0,0,2,0,0,0,0,2
"2020-02-26 18:00:00","Italy","Umbria",0,0,0,0,0,0,0,0,0,0,0
"2020-02-26 18:00:00","Italy","Valle d'Aosta",0,0,0,0,0,0,0,0,0,0,0
"2020-02-26 18:00:00","Italy","Veneto",8,24,28,0,2,71,5,1,1,0,23
"2020-02-27 18:00:00","Italy","Abruzzo",0,1,1,0,0,1,1,0,0,0,1
"2020-02-27 18:00:00","Italy","Basilicata",0,0,0,0,0,0,0,0,0,0,0
"2020-02-27 18:00:00","Italy","Calabria",0,0,0,0,0,0,0,0,0,0,0
"2020-02-27 18:00:00","Italy","Campania",0,2,3,0,0,3,2,0,0,0,2
"2020-02-27 18:00:00","Italy","Emilia-Romagna",6,42,50,0,1,97,19,3,0,0,41
"2020-02-27 18:00:00","Italy","Friuli Venezia Giulia",0,0,0,0,0,0,0,0,0,0,0
"2020-02-27 18:00:00","Italy","Lazio",0,0,0,3,0,3,0,0,0,0,-3
"2020-02-27 18:00:00","Italy","Liguria",0,9,8,0,0,19,3,0,0,0,9
"2020-02-27 18:00:00","Italy","Lombardia",41,213,145,40,14,403,109,16,5,40,204
"2020-02-27 18:00:00","Italy","Marche",1,3,2,0,0,3,2,1,0,0,3
"2020-02-27 18:00:00","Italy","Molise",0,0,0,0,0,0,0,0,0,0,0
"2020-02-27 18:00:00","Italy","P.A. Bolzano",0,1,0,0,0,1,0,0,0,0,1
"2020-02-27 18:00:00","Italy","P.A. Trento",0,0,0,0,0,0,0,0,0,0,0
"2020-02-27 18:00:00","Italy","Piemonte",0,2,-1,0,0,2,0,0,0,0,2
"2020-02-27 18:00:00","Italy","Puglia",0,1,1,0,0,1,1,0,0,0,1
"2020-02-27 18:00:00","Italy","Sardegna",0,0,0,0,0,0,0,0,0,0,0
"2020-02-27 18:00:00","Italy","Sicilia",0,1,1,2,0,4,0,0,0,2,1
"2020-02-27 18:00:00","Italy","Toscana",0,2,0,0,0,2,0,0,0,0,2
"2020-02-27 18:00:00","Italy","Umbria",0,0,0,0,0,0,0,0,0,0,0
"2020-02-27 18:00:00","Italy","Valle d'Aosta",0,0,0,0,0,0,0,0,0,0,0
"2020-02-27 18:00:00","Italy","Veneto",8,27,40,0,2,111,3,0,0,0,25
"2020-02-28 18:00:00","Italy","Abruzzo",0,1,0,0,0,1,0,0,0,0,1
"2020-02-28 18:00:00","Italy","Basilicata",0,0,0,0,0,0,0,0,0,0,0
"2020-02-28 18:00:00","Italy","Calabria",0,0,1,0,0,1,0,0,0,0,0
"2020-02-28 18:00:00","Italy","Campania",0,2,1,0,0,4,0,0,0,0,2
"2020-02-28 18:00:00","Italy","Emilia-Romagna",6,62,48,0,2,145,20,0,1,0,61
"2020-02-28 18:00:00","Italy","Friuli Venezia Giulia",0,0,0,0,0,0,0,0,0,0,0
"2020-02-28 18:00:00","Italy","Lazio",0,0,0,3,0,3,0,0,0,0,-3
"2020-02-28 18:00:00","Italy","Liguria",0,9,0,0,0,19,0,0,0,0,9
"2020-02-28 18:00:00","Italy","Lombardia",47,282,128,40,17,531,69,6,3,0,228
"2020-02-28 18:00:00","Italy","Marche",2,5,3,0,0,6,2,1,0,0,5
"2020-02-28 18:00:00","Italy","Molise",0,0,0,0,0,0,0,0,0,0,0
"2020-02-28 18:00:00","Italy","P.A. Bolzano",0,1,0,0,0,1,0,0,0,0,1
"2020-02-28 18:00:00","Italy","P.A. Trento",0,0,0,0,0,0,0,0,0,0,0
"2020-02-28 18:00:00","Italy","Piemonte",0,7,9,0,0,11,5,0,0,0,7
"2020-02-28 18:00:00","Italy","Puglia",0,1,2,0,0,3,0,0,0,0,1
"2020-02-28 18:00:00","Italy","Sardegna",0,0,0,0,0,0,0,0,0,0,0
"2020-02-28 18:00:00","Italy","Sicilia",0,1,0,2,0,4,0,0,0,0,-1
"2020-02-28 18:00:00","Italy","Toscana",0,5,6,1,0,8,3,0,0,1,5
"2020-02-28 18:00:00","Italy","Umbria",0,0,0,0,0,0,0,0,0,0,0
"2020-02-28 18:00:00","Italy","Valle d'Aosta",0,0,0,0,0,0,0,0,0,0,0
"2020-02-28 18:00:00","Italy","Veneto",9,33,40,0,2,151,6,1,0,0,31
"2020-02-29 17:00:00","Italy","Abruzzo",0,2,1,0,0,2,1,0,0,0,2
"2020-02-29 17:00:00","Italy","Basilicata",0,0,0,0,0,0,0,0,0,0,0
"2020-02-29 17:00:00","Italy","Calabria",0,0,0,0,0,1,0,0,0,0,0
"2020-02-29 17:00:00","Italy","Campania",0,3,9,0,0,13,1,0,0,0,3
"2020-02-29 17:00:00","Italy","Emilia-Romagna",11,97,72,0,4,217,35,5,2,0,95
"2020-02-29 17:00:00","Italy","Friuli Venezia Giulia",0,0,0,0,0,0,0,0,0,0,0
"2020-02-29 17:00:00","Italy","Lazio",0,3,3,3,0,6,3,0,0,0,0
"2020-02-29 17:00:00","Italy","Liguria",1,5,23,4,0,42,-4,1,0,4,5
"2020-02-29 17:00:00","Italy","Lombardia",80,336,84,40,23,615,54,33,6,0,279
"2020-02-29 17:00:00","Italy","Marche",2,8,5,0,0,11,3,0,0,0,8
"2020-02-29 17:00:00","Italy","Molise",0,0,0,0,0,0,0,0,0,0,0
"2020-02-29 17:00:00","Italy","P.A. Bolzano",0,1,0,0,0,1,0,0,0,0,1
"2020-02-29 17:00:00","Italy","P.A. Trento",0,0,0,0,0,0,0,0,0,0,0
"2020-02-29 17:00:00","Italy","Piemonte",0,7,0,0,0,11,0,0,0,0,7
"2020-02-29 17:00:00","Italy","Puglia",0,1,0,0,0,3,0,0,0,0,1
"2020-02-29 17:00:00","Italy","Sardegna",0,0,0,0,0,0,0,0,0,0,0
"2020-02-29 17:00:00","Italy","Sicilia",0,1,0,2,0,4,0,0,0,0,-1
"2020-02-29 17:00:00","Italy","Toscana",0,7,3,1,0,11,2,0,0,0,6
"2020-02-29 17:00:00","Italy","Umbria",0,0,0,0,0,0,0,0,0,0,0
"2020-02-29 17:00:00","Italy","Valle d'Aosta",0,0,0,0,0,0,0,0,0,0,0
"2020-02-29 17:00:00","Italy","Veneto",11,35,40,0,2,191,2,2,0,0,33
"2020-03-01 17:00:00","Italy","Abruzzo",0,3,3,0,0,5,1,0,0,0,3
"2020-03-01 17:00:00","Italy","Basilicata",0,0,0,0,0,0,0,0,0,0,0
"2020-03-01 17:00:00","Italy","Calabria",0,0,0,0,0,1,0,0,0,0,0
"2020-03-01 17:00:00","Italy","Campania",0,4,4,0,0,17,1,0,0,0,4
"2020-03-01 17:00:00","Italy","Emilia-Romagna",13,140,68,0,8,285,43,2,4,0,136
"2020-03-01 17:00:00","Italy","Friuli Venezia Giulia",0,0,6,0,0,6,0,0,0,0,0
"2020-03-01 17:00:00","Italy","Lazio",0,3,0,3,0,6,0,0,0,0,0
"2020-03-01 17:00:00","Italy","Liguria",1,13,-17,4,0,25,8,0,0,0,9
"2020-03-01 17:00:00","Italy","Lombardia",106,512,369,73,24,984,176,26,1,33,449
"2020-03-01 17:00:00","Italy","Marche",5,17,14,0,0,25,9,3,0,0,17
"2020-03-01 17:00:00","Italy","Molise",0,0,0,0,0,0,0,0,0,0,0
"2020-03-01 17:00:00","Italy","P.A. Bolzano",0,1,0,0,0,1,0,0,0,0,1
"2020-03-01 17:00:00","Italy","P.A. Trento",0,0,0,0,0,0,0,0,0,0,0
"2020-03-01 17:00:00","Italy","Piemonte",2,13,38,0,0,49,6,2,0,0,13
"2020-03-01 17:00:00","Italy","Puglia",0,1,0,0,0,3,0,0,0,0,1
"2020-03-01 17:00:00","Italy","Sardegna",0,0,0,0,0,0,0,0,0,0,0
"2020-03-01 17:00:00","Italy","Sicilia",0,1,5,2,0,9,0,0,0,0,-1
"2020-03-01 17:00:00","Italy","Toscana",0,7,2,1,0,13,0,0,0,0,6
"2020-03-01 17:00:00","Italy","Umbria",0,0,2,0,0,2,0,0,0,0,0
"2020-03-01 17:00:00","Italy","Valle d'Aosta",0,0,0,0,0,0,0,0,0,0,0
"2020-03-01 17:00:00","Italy","Veneto",13,64,72,0,2,263,29,2,0,0,62
"2020-03-02 18:00:00","Italy","Abruzzo",0,3,0,0,0,5,0,0,0,0,3
"2020-03-02 18:00:00","Italy","Basilicata",0,0,0,0,0,0,0,0,0,0,0
"2020-03-02 18:00:00","Italy","Calabria",0,0,0,0,0,1,0,0,0,0,0
"2020-03-02 18:00:00","Italy","Campania",0,4,0,0,0,17,0,0,0,0,4
"2020-03-02 18:00:00","Italy","Emilia-Romagna",16,164,50,0,11,335,24,3,3,0,156
"2020-03-02 18:00:00","Italy","Friuli Venezia Giulia",0,0,3,0,0,9,0,0,0,0,0
"2020-03-02 18:00:00","Italy","Lazio",0,3,1,3,0,7,0,0,0,0,0
"2020-03-02 18:00:00","Italy","Liguria",1,13,-3,4,0,22,0,0,0,0,9
"2020-03-02 18:00:00","Italy","Lombardia",127,605,270,139,38,1254,93,21,14,66,508
"2020-03-02 18:00:00","Italy","Marche",6,23,10,0,1,35,6,1,1,0,23
"2020-03-02 18:00:00","Italy","Molise",0,0,0,0,0,0,0,0,0,0,0
"2020-03-02 18:00:00","Italy","P.A. Bolzano",0,1,0,0,0,1,0,0,0,0,1
"2020-03-02 18:00:00","Italy","P.A. Trento",0,0,0,0,0,0,0,0,0,0,0
"2020-03-02 18:00:00","Italy","Piemonte",2,14,2,0,0,51,1,0,0,0,14
"2020-03-02 18:00:00","Italy","Puglia",0,2,1,0,0,4,1,0,0,0,2
"2020-03-02 18:00:00","Italy","Sardegna",0,0,0,0,0,0,0,0,0,0,0
"2020-03-02 18:00:00","Italy","Sicilia",0,2,-2,2,0,7,1,0,0,0,0
"2020-03-02 18:00:00","Italy","Toscana",0,7,0,1,0,13,0,0,0,0,6
"2020-03-02 18:00:00","Italy","Umbria",0,0,0,0,0,2,0,0,0,0,0
"2020-03-02 18:00:00","Italy","Valle d'Aosta",0,0,0,0,0,0,0,0,0,0,0
"2020-03-02 18:00:00","Italy","Veneto",14,67,10,0,2,273,3,1,0,0,65
"2020-03-03 18:00:00","Italy","Abruzzo",0,5,1,0,0,6,2,0,0,0,5
"2020-03-03 18:00:00","Italy","Basilicata",0,0,1,0,0,1,0,0,0,0,0
"2020-03-03 18:00:00","Italy","Calabria",0,0,0,0,0,1,0,0,0,0,0
"2020-03-03 18:00:00","Italy","Campania",0,11,13,0,0,30,7,0,0,0,11
"2020-03-03 18:00:00","Italy","Emilia-Romagna",24,211,85,4,18,420,47,8,7,4,200
"2020-03-03 18:00:00","Italy","Friuli Venezia Giulia",0,1,4,0,0,13,1,0,0,0,1
"2020-03-03 18:00:00","Italy","Lazio",0,10,7,3,0,14,7,0,0,0,7
"2020-03-03 18:00:00","Italy","Liguria",2,14,2,4,1,24,1,1,1,0,10
"2020-03-03 18:00:00","Italy","Lombardia",167,865,266,139,55,1520,260,40,17,0,688
"2020-03-03 18:00:00","Italy","Marche",13,40,26,0,2,61,17,7,1,0,39
"2020-03-03 18:00:00","Italy","Molise",0,3,3,0,0,3,3,0,0,0,3
"2020-03-03 18:00:00","Italy","P.A. Bolzano",0,1,0,0,0,1,0,0,0,0,1
"2020-03-03 18:00:00","Italy","P.A. Trento",0,1,4,0,0,4,1,0,0,0,1
"2020-03-03 18:00:00","Italy","Piemonte",3,16,5,0,0,56,2,1,0,0,16
"2020-03-03 18:00:00","Italy","Puglia",0,2,2,0,0,6,0,0,0,0,2
"2020-03-03 18:00:00","Italy","Sardegna",0,1,1,0,0,1,1,0,0,0,1
"2020-03-03 18:00:00","Italy","Sicilia",0,2,0,2,0,7,0,0,0,0,0
"2020-03-03 18:00:00","Italy","Toscana",0,10,6,1,0,19,3,0,0,0,9
"2020-03-03 18:00:00","Italy","Umbria",1,2,6,0,0,8,2,1,0,0,2
"2020-03-03 18:00:00","Italy","Valle d'Aosta",0,0,0,0,0,0,0,0,0,0,0
"2020-03-03 18:00:00","Italy","Veneto",19,68,34,7,3,307,1,5,1,7,66
"2020-03-04 17:00:00","Italy","Abruzzo",0,7,1,0,0,7,2,0,0,0,7
"2020-03-04 17:00:00","Italy","Basilicata",0,0,0,0,0,1,0,0,0,0,0
"2020-03-04 17:00:00","Italy","Calabria",0,0,0,0,0,1,0,0,0,0,0
"2020-03-04 17:00:00","Italy","Campania",0,11,1,0,0,31,0,0,0,0,11
"2020-03-04 17:00:00","Italy","Emilia-Romagna",26,282,124,6,22,544,71,2,4,2,260
"2020-03-04 17:00:00","Italy","Friuli Venezia Giulia",0,3,5,0,0,18,2,0,0,0,3
"2020-03-04 17:00:00","Italy","Lazio",3,18,16,3,0,30,8,3,0,0,15
"2020-03-04 17:00:00","Italy","Liguria",3,13,2,4,1,26,-1,1,0,0,8
"2020-03-04 17:00:00","Italy","Lombardia",209,1086,300,250,73,1820,221,42,18,111,892
"2020-03-04 17:00:00","Italy","Marche",15,49,23,0,4,84,9,2,2,0,47
"2020-03-04 17:00:00","Italy","Molise",0,3,0,0,0,3,0,0,0,0,3
"2020-03-04 17:00:00","Italy","P.A. Bolzano",0,1,0,0,0,1,0,0,0,0,1
"2020-03-04 17:00:00","Italy","P.A. Trento",0,1,1,0,0,5,0,0,0,0,1
"2020-03-04 17:00:00","Italy","Piemonte",13,39,26,0,0,82,23,10,0,0,39
"2020-03-04 17:00:00","Italy","Puglia",0,4,3,1,1,9,2,0,1,1,4
"2020-03-04 17:00:00","Italy","Sardegna",0,1,1,0,0,2,0,0,0,0,1
"2020-03-04 17:00:00","Italy","Sicilia",0,5,11,2,0,18,3,0,0,0,3
"2020-03-04 17:00:00","Italy","Toscana",2,17,19,1,0,38,7,2,0,0,16
"2020-03-04 17:00:00","Italy","Umbria",1,2,1,0,0,9,0,0,0,0,2
"2020-03-04 17:00:00","Italy","Valle d'Aosta",0,0,0,0,0,0,0,0,0,0,0
"2020-03-04 17:00:00","Italy","Veneto",23,99,53,9,6,360,31,4,3,2,89
"2020-03-05 17:00:00","Italy","Abruzzo",0,8,1,0,0,8,1,0,0,0,8
"2020-03-05 17:00:00","Italy","Basilicata",0,0,0,0,0,1,0,0,0,0,0
"2020-03-05 17:00:00","Italy","Calabria",0,1,1,0,0,2,1,0,0,0,1
"2020-03-05 17:00:00","Italy","Campania",0,12,14,0,0,45,1,0,0,0,12
"2020-03-05 17:00:00","Italy","Emilia-Romagna",32,359,154,10,30,698,77,6,8,4,331
"2020-03-05 17:00:00","Italy","Friuli Venezia Giulia",0,4,3,0,0,21,1,0,0,0,4
"2020-03-05 17:00:00","Italy","Lazio",7,27,14,3,0,44,9,4,0,0,24
"2020-03-05 17:00:00","Italy","Liguria",3,14,2,4,3,28,1,0,2,0,9
"2020-03-05 17:00:00","Italy","Lombardia",244,1413,431,376,98,2251,327,35,25,126,1090
"2020-03-05 17:00:00","Italy","Marche",19,76,40,0,4,124,27,4,0,0,72
"2020-03-05 17:00:00","Italy","Molise",0,4,4,0,0,7,1,0,0,0,4
"2020-03-05 17:00:00","Italy","P.A. Bolzano",0,1,0,0,0,1,0,0,0,0,1
"2020-03-05 17:00:00","Italy","P.A. Trento",0,2,2,0,0,7,1,0,0,0,2
"2020-03-05 17:00:00","Italy","Piemonte",17,60,26,0,2,108,21,4,2,0,60
"2020-03-05 17:00:00","Italy","Puglia",1,6,5,1,1,14,2,1,0,0,4
"2020-03-05 17:00:00","Italy","Sardegna",0,2,0,0,0,2,1,0,0,0,2
"2020-03-05 17:00:00","Italy","Sicilia",0,5,0,2,0,18,0,0,0,0,3
"2020-03-05 17:00:00","Italy","Toscana",3,29,23,1,0,61,12,1,0,0,28
"2020-03-05 17:00:00","Italy","Umbria",1,2,0,0,0,9,0,0,0,0,2
"2020-03-05 17:00:00","Italy","Valle d'Aosta",0,0,2,0,0,2,0,0,0,0,0
"2020-03-05 17:00:00","Italy","Veneto",24,116,47,17,10,407,17,1,4,8,101
"2020-03-06 17:00:00","Italy","Abruzzo",0,9,1,0,0,9,1,0,0,0,9
"2020-03-06 17:00:00","Italy","Basilicata",0,1,2,0,0,3,1,0,0,0,1
"2020-03-06 17:00:00","Italy","Calabria",0,2,2,0,0,4,1,0,0,0,2
"2020-03-06 17:00:00","Italy","Campania",0,12,12,0,0,57,0,0,0,0,12
"2020-03-06 17:00:00","Italy","Emilia-Romagna",53,450,172,17,37,870,91,21,7,7,410
"2020-03-06 17:00:00","Italy","Friuli Venezia Giulia",0,4,10,3,0,31,0,0,0,3,4
"2020-03-06 17:00:00","Italy","Lazio",8,34,10,3,1,54,7,1,1,0,31
"2020-03-06 17:00:00","Italy","Liguria",5,17,4,5,3,32,3,2,0,1,10
"2020-03-06 17:00:00","Italy","Lombardia",309,1931,361,469,135,2612,518,65,37,93,1457
"2020-03-06 17:00:00","Italy","Marche",20,93,35,0,4,159,17,1,0,0,89
"2020-03-06 17:00:00","Italy","Molise",2,5,5,0,0,12,1,2,0,0,5
"2020-03-06 17:00:00","Italy","P.A. Bolzano",0,4,3,0,0,4,3,0,0,0,4
"2020-03-06 17:00:00","Italy","P.A. Trento",0,4,3,0,0,10,2,0,0,0,4
"2020-03-06 17:00:00","Italy","Piemonte",30,87,35,0,4,143,27,13,2,0,85
"2020-03-06 17:00:00","Italy","Puglia",1,6,3,1,1,17,0,0,0,0,4
"2020-03-06 17:00:00","Italy","Sardegna",0,2,3,0,0,5,0,0,0,0,2
"2020-03-06 17:00:00","Italy","Sicilia",0,7,6,2,0,24,2,0,0,0,5
"2020-03-06 17:00:00","Italy","Toscana",5,40,18,1,0,79,11,2,0,0,39
"2020-03-06 17:00:00","Italy","Umbria",2,4,7,0,0,16,2,1,0,0,4
"2020-03-06 17:00:00","Italy","Valle d'Aosta",0,0,5,0,0,7,0,0,0,0,0
"2020-03-06 17:00:00","Italy","Veneto",27,144,81,22,12,488,28,3,2,5,117
"2020-03-07 18:00:00","Italy","Abruzzo",0,11,2,0,0,11,2,0,0,0,11
"2020-03-07 18:00:00","Italy","Basilicata",0,1,0,0,0,3,0,0,0,0,1
"2020-03-07 18:00:00","Italy","Calabria",0,2,0,0,0,4,0,0,0,0,2
"2020-03-07 18:00:00","Italy","Campania",0,16,4,0,0,61,4,0,0,0,16
"2020-03-07 18:00:00","Italy","Emilia-Romagna",64,528,140,25,48,1010,78,11,11,8,474
"2020-03-07 18:00:00","Italy","Friuli Venezia Giulia",1,8,11,3,0,42,4,1,0,0,5
"2020-03-07 18:00:00","Italy","Lazio",8,51,22,3,1,76,17,0,0,0,47
"2020-03-07 18:00:00","Italy","Liguria",6,32,19,5,4,51,15,1,1,0,24
"2020-03-07 18:00:00","Italy","Lombardia",359,2020,808,524,154,3420,89,50,19,55,1416
"2020-03-07 18:00:00","Italy","Marche",36,130,48,0,6,207,37,16,2,0,126
"2020-03-07 18:00:00","Italy","Molise",2,5,2,0,0,14,0,0,0,0,5
"2020-03-07 18:00:00","Italy","P.A. Bolzano",0,8,5,0,0,9,4,0,0,0,8
"2020-03-07 18:00:00","Italy","P.A. Trento",1,7,4,0,0,14,3,1,0,0,7
"2020-03-07 18:00:00","Italy","Piemonte",38,148,64,0,5,207,61,8,1,0,144
"2020-03-07 18:00:00","Italy","Puglia",2,11,9,1,2,26,5,1,1,0,9
"2020-03-07 18:00:00","Italy","Sardegna",0,2,0,0,0,5,0,0,0,0,2
"2020-03-07 18:00:00","Italy","Sicilia",0,8,11,2,0,35,1,0,0,0,6
"2020-03-07 18:00:00","Italy","Toscana",7,61,34,1,0,113,21,2,0,0,60
"2020-03-07 18:00:00","Italy","Umbria",2,4,8,0,0,24,0,0,0,0,4
"2020-03-07 18:00:00","Italy","Valle d'Aosta",0,1,1,0,0,8,1,0,0,0,1
"2020-03-07 18:00:00","Italy","Veneto",41,164,55,25,13,543,20,14,1,3,130
"2020-03-08 18:00:00","Italy","Abruzzo",0,14,6,0,0,17,3,0,0,0,14
"2020-03-08 18:00:00","Italy","Basilicata",0,2,1,0,0,4,1,0,0,0,2
"2020-03-08 18:00:00","Italy","Calabria",0,5,5,0,0,9,3,0,0,0,5
"2020-03-08 18:00:00","Italy","Campania",7,37,40,1,0,101,21,7,0,1,37
"2020-03-08 18:00:00","Italy","Emilia-Romagna",75,617,170,27,56,1180,89,11,8,2,544
"2020-03-08 18:00:00","Italy","Friuli Venezia Giulia",1,8,15,3,1,57,0,0,1,0,5
"2020-03-08 18:00:00","Italy","Lazio",8,55,11,3,3,87,4,0,2,0,51
"2020-03-08 18:00:00","Italy","Liguria",11,50,27,5,6,78,18,5,2,0,41
"2020-03-08 18:00:00","Italy","Lombardia",399,2616,769,550,267,4189,596,40,113,26,1938
"2020-03-08 18:00:00","Italy","Marche",41,151,65,0,7,272,21,5,1,0,145
"2020-03-08 18:00:00","Italy","Molise",2,6,0,0,0,14,1,0,0,0,6
"2020-03-08 18:00:00","Italy","P.A. Bolzano",0,8,0,0,0,9,0,0,0,0,8
"2020-03-08 18:00:00","Italy","P.A. Trento",2,9,9,0,0,23,2,1,0,0,9
"2020-03-08 18:00:00","Italy","Piemonte",45,290,153,0,5,360,142,7,0,0,285
"2020-03-08 18:00:00","Italy","Puglia",3,20,14,1,3,40,9,1,1,0,17
"2020-03-08 18:00:00","Italy","Sardegna",0,5,6,0,0,11,3,0,0,0,5
"2020-03-08 18:00:00","Italy","Sicilia",0,18,18,2,0,53,10,0,0,0,16
"2020-03-08 18:00:00","Italy","Toscana",7,98,53,1,0,166,37,0,0,0,97
"2020-03-08 18:00:00","Italy","Umbria",2,4,2,0,0,26,0,0,0,0,4
"2020-03-08 18:00:00","Italy","Valle d'Aosta",0,1,1,0,0,9,0,0,0,0,1
"2020-03-08 18:00:00","Italy","Veneto",47,193,127,29,18,670,29,6,5,4,155
"2020-03-09 18:00:00","Italy","Abruzzo",0,25,13,0,0,30,11,0,0,0,25
"2020-03-09 18:00:00","Italy","Basilicata",0,2,1,0,0,5,0,0,0,0,2
"2020-03-09 18:00:00","Italy","Calabria",0,8,2,2,0,11,3,0,0,2,8
"2020-03-09 18:00:00","Italy","Campania",8,50,19,1,0,120,13,1,0,0,49
"2020-03-09 18:00:00","Italy","Emilia-Romagna",90,666,206,30,70,1386,49,15,14,3,583
