"Date","Country","Region","Total confirmed cases","New cases","Total deaths","New deaths"
"2020-05-07","United Kingdom","England",133626,113,27432.0,424.0
"2020-05-06","United Kingdom","England",133513,541,27008.0,567.0
"2020-05-05","United Kingdom","England",132972,1258,26441.0,656.0
"2020-05-04","United Kingdom","England",131714,1491,25785.0,257.0
"2020-05-03","United Kingdom","England",130223,964,25528.0,246.0
"2020-05-02","United Kingdom","England",129259,1252,25282.0,519.0
"2020-05-01","United Kingdom","England",128007,1917,24763.0,653.0
"2020-04-30","United Kingdom","England",126090,2107,24110.0,560.0
"2020-04-29","United Kingdom","England",123983,2360,23550.0,632.0
"2020-04-28","United Kingdom","England",121623,2287,22918.0,869.0
"2020-04-27","United Kingdom","England",119336,2217,22049.0,307.0
"2020-04-26","United Kingdom","England",117119,1397,21742.0,343.0
"2020-04-25","United Kingdom","England",115722,1816,21399.0,741.0
"2020-04-24","United Kingdom","England",113906,2782,20658.0,824.0
"2020-04-23","United Kingdom","England",111124,2758,19834.0,603.0
"2020-04-22","United Kingdom","England",108366,2784,19231.0,739.0
"2020-04-21","United Kingdom","England",105582,2992,18492.0,1122.0
"2020-04-20","United Kingdom","England",102590,3081,17370.0,539.0
"2020-04-19","United Kingdom","England",99509,2093,16831.0,384.0
"2020-04-18","United Kingdom","England",97416,2575,16447.0,1011.0
"2020-04-17","United Kingdom","England",94841,3445,15436.0,826.0
"2020-04-16","United Kingdom","England",91396,3449,14610.0,907.0
"2020-04-15","United Kingdom","England",87947,3638,13703.0,732.0
"2020-04-14","United Kingdom","England",84309,3444,12971.0,1010.0
"2020-04-13","United Kingdom","England",80865,3345,11961.0,694.0
"2020-04-12","United Kingdom","England",77520,2692,11267.0,606.0
"2020-04-11","United Kingdom","England",74828,3008,10661.0,745.0
"2020-04-10","United Kingdom","England",71820,3530,9916.0,1038.0
"2020-04-09","United Kingdom","England",68290,4034,8878.0,987.0
"2020-04-08","United Kingdom","England",64256,4268,7891.0,924.0
"2020-04-07","United Kingdom","England",59988,4494,6967.0,1010.0
"2020-04-06","United Kingdom","England",55494,4339,5957.0,532.0
"2020-04-05","United Kingdom","England",51155,3031,5425.0,578.0
"2020-04-04","United Kingdom","England",48124,3335,4847.0,689.0
"2020-04-03","United Kingdom","England",44789,4030,4158.0,655.0
"2020-04-02","United Kingdom","England",40759,4020,3503.0,603.0
"2020-04-01","United Kingdom","England",36739,4073,2900.0,613.0
"2020-03-31","United Kingdom","England",32666,3746,2287.0,368.0
"2020-03-30","United Kingdom","England",28920,3480,1919.0,353.0
"2020-03-29","United Kingdom","England",25440,2436,1566.0,195.0
"2020-03-28","United Kingdom","England",23004,2377,1371.0,279.0
"2020-03-27","United Kingdom","England",20627,2656,1092.0,272.0
"2020-03-26","United Kingdom","England",17971,2609,820.0,169.0
"2020-03-25","United Kingdom","England",15362,2259,651.0,177.0
"2020-03-24","United Kingdom","England",13103,2020,474.0,143.0
"2020-03-23","United Kingdom","England",11083,2017,331.0,67.0
"2020-03-22","United Kingdom","England",9066,1206,264.0,24.0
"2020-03-21","United Kingdom","England",7860,1034,240.0,54.0
"2020-03-20","United Kingdom","England",6826,1080,186.0,32.0
"2020-03-19","United Kingdom","England",5746,931,154.0,42.0
"2020-03-18","United Kingdom","England",4815,910,112.0,33.0
"2020-03-17","United Kingdom","England",3905,679,79.0,15.0
"2020-03-16","United Kingdom","England",3226,547,64.0,22.0
"2020-03-15","United Kingdom","England",2679,396,42.0,14.0
"2020-03-14","United Kingdom","England",2283,315,28.0,18.0
"2020-03-13","United Kingdom","England",1968,390,10.0,1.0
"2020-03-12","United Kingdom","England",1578,421,9.0,2.0
"2020-03-11","United Kingdom","England",1157,365,7.0,0.0
"2020-03-10","United Kingdom","England",792,225,7.0,4.0
"2020-03-09","United Kingdom","England",567,125,3.0,1.0
"2020-03-08","United Kingdom","England",442,50,2.0,0.0
"2020-03-07","United Kingdom","England",392,47,2.0,1.0
"2020-03-06","United Kingdom","England",345,73,1.0,""
"2020-03-05","United Kingdom","England",272,47,"",""
"2020-03-04","United Kingdom","England",225,49,"",""
"2020-03-03","United Kingdom","England",176,51,"",""
"2020-03-02","United Kingdom","England",125,39,"",""
"2020-03-01","United Kingdom","England",86,31,"",""
"2020-02-29","United Kingdom","England",55,4,"",""
"2020-02-28","United Kingdom","England",51,12,"",""
"2020-02-27","United Kingdom","England",39,6,"",""
"2020-02-26","United Kingdom","England",33,3,"",""
"2020-02-25","United Kingdom","England",30,4,"",""
"2020-02-24","United Kingdom","England",26,1,"",""
"2020-02-23","United Kingdom","England",25,4,"",""
"2020-02-21","United Kingdom","England",21,1,"",""
"2020-02-19","United Kingdom","England",20,1,"",""
"2020-02-17","United Kingdom","England",19,1,"",""
"2020-02-16","United Kingdom","England",18,1,"",""
"2020-02-14","United Kingdom","England",17,1,"",""
"2020-02-13","United Kingdom","England",16,1,"",""
"2020-02-12","United Kingdom","England",15,1,"",""
"2020-02-11","United Kingdom","England",14,1,"",""
"2020-02-09","United Kingdom","England",13,1,"",""
"2020-02-08","United Kingdom","England",12,3,"",""
"2020-02-05","United Kingdom","England",9,1,"",""
"2020-02-03","United Kingdom","England",8,6,"",""
"2020-01-31","United Kingdom","England",2,1,"",""
"2020-01-30","United Kingdom","England",1,1,"",""
