"Date","Country","Region","Total confirmed cases","New cases","Total deaths","New deaths"
"2020-05-21","United Kingdom","England",147745,38,32117.0,274.0
"2020-05-20","United Kingdom","England",147707,298,31843.0,313.0
"2020-05-19","United Kingdom","England",147409,858,31530.0,520.0
"2020-05-18","United Kingdom","England",146551,886,31010.0,144.0
"2020-05-17","United Kingdom","England",145665,632,30866.0,113.0
"2020-05-16","United Kingdom","England",145033,648,30753.0,389.0
"2020-05-15","United Kingdom","England",144385,910,30364.0,336.0
"2020-05-14","United Kingdom","England",143475,910,30028.0,355.0
"2020-05-13","United Kingdom","England",142565,1069,29673.0,413.0
"2020-05-12","United Kingdom","England",141496,1095,29260.0,603.0
"2020-05-11","United Kingdom","England",140401,1243,28657.0,190.0
"2020-05-10","United Kingdom","England",139158,725,28467.0,217.0
"2020-05-09","United Kingdom","England",138433,897,28250.0,283.0
"2020-05-08","United Kingdom","England",137536,1031,27967.0,535.0
"2020-05-07","United Kingdom","England",136505,1453,27432.0,424.0
"2020-05-06","United Kingdom","England",135052,1451,27008.0,567.0
"2020-05-05","United Kingdom","England",133601,1619,26441.0,656.0
"2020-05-04","United Kingdom","England",131982,1639,25785.0,257.0
"2020-05-03","United Kingdom","England",130343,981,25528.0,246.0
"2020-05-02","United Kingdom","England",129362,1255,25282.0,519.0
"2020-05-01","United Kingdom","England",128107,1966,24763.0,653.0
"2020-04-30","United Kingdom","England",126141,2119,24110.0,560.0
"2020-04-29","United Kingdom","England",124022,2369,23550.0,632.0
"2020-04-28","United Kingdom","England",121653,2285,22918.0,869.0
"2020-04-27","United Kingdom","England",119368,2218,22049.0,307.0
"2020-04-26","United Kingdom","England",117150,1401,21742.0,343.0
"2020-04-25","United Kingdom","England",115749,1816,21399.0,741.0
"2020-04-24","United Kingdom","England",113933,2774,20658.0,824.0
"2020-04-23","United Kingdom","England",111159,2763,19834.0,603.0
"2020-04-22","United Kingdom","England",108396,2785,19231.0,739.0
"2020-04-21","United Kingdom","England",105611,3000,18492.0,1122.0
"2020-04-20","United Kingdom","England",102611,3088,17370.0,539.0
"2020-04-19","United Kingdom","England",99523,2088,16831.0,384.0
"2020-04-18","United Kingdom","England",97435,2581,16447.0,1011.0
"2020-04-17","United Kingdom","England",94854,3442,15436.0,826.0
"2020-04-16","United Kingdom","England",91412,3461,14610.0,907.0
"2020-04-15","United Kingdom","England",87951,3629,13703.0,732.0
"2020-04-14","United Kingdom","England",84322,3444,12971.0,1010.0
"2020-04-13","United Kingdom","England",80878,3339,11961.0,694.0
"2020-04-12","United Kingdom","England",77539,2696,11267.0,606.0
