"Date","Country","Region","Total confirmed cases","New cases","Total deaths","New deaths"
"2020-05-30","United Kingdom","England",152176,19,34193.0,183.0
"2020-05-29","United Kingdom","England",152157,133,34010.0,300.0
"2020-05-28","United Kingdom","England",152024,325,33710.0,348.0
"2020-05-27","United Kingdom","England",151699,493,33362.0,383.0
"2020-05-26","United Kingdom","England",151206,530,32979.0,115.0
"2020-05-25","United Kingdom","England",150676,509,32864.0,104.0
"2020-05-24","United Kingdom","England",150167,386,32760.0,94.0
"2020-05-23","United Kingdom","England",149781,458,32666.0,249.0
"2020-05-22","United Kingdom","England",149323,700,32417.0,300.0
"2020-05-21","United Kingdom","England",148623,747,32117.0,274.0
"2020-05-20","United Kingdom","England",147876,824,31843.0,313.0
"2020-05-19","United Kingdom","England",147052,1036,31530.0,520.0
"2020-05-18","United Kingdom","England",146016,961,31010.0,144.0
"2020-05-17","United Kingdom","England",145055,639,30866.0,113.0
"2020-05-16","United Kingdom","England",144416,641,30753.0,389.0
"2020-05-15","United Kingdom","England",143775,915,30364.0,336.0
"2020-05-14","United Kingdom","England",142860,907,30028.0,355.0
"2020-05-13","United Kingdom","England",141953,1075,29673.0,413.0
"2020-05-12","United Kingdom","England",140878,1089,29260.0,603.0
"2020-05-11","United Kingdom","England",139789,1225,28657.0,190.0
"2020-05-10","United Kingdom","England",138564,725,28467.0,217.0
"2020-05-09","United Kingdom","England",137839,892,28250.0,283.0
"2020-05-08","United Kingdom","England",136947,1026,27967.0,535.0
"2020-05-07","United Kingdom","England",135921,1438,27432.0,424.0
"2020-05-06","United Kingdom","England",134483,1432,27008.0,567.0
"2020-05-05","United Kingdom","England",133051,1597,26441.0,656.0
"2020-05-04","United Kingdom","England",131454,1612,25785.0,257.0
"2020-05-03","United Kingdom","England",129842,954,25528.0,246.0
"2020-05-02","United Kingdom","England",128888,1244,25282.0,519.0
"2020-05-01","United Kingdom","England",127644,1966,24763.0,653.0
"2020-04-30","United Kingdom","England",125678,2116,24110.0,560.0
"2020-04-29","United Kingdom","England",123562,2339,23550.0,632.0
"2020-04-28","United Kingdom","England",121223,2273,22918.0,869.0
"2020-04-27","United Kingdom","England",118950,2208,22049.0,307.0
"2020-04-26","United Kingdom","England",116742,1401,21742.0,343.0
"2020-04-25","United Kingdom","England",115341,1809,21399.0,741.0
"2020-04-24","United Kingdom","England",113532,2772,20658.0,824.0
"2020-04-23","United Kingdom","England",110760,2755,19834.0,603.0
"2020-04-22","United Kingdom","England",108005,2760,19231.0,739.0
"2020-04-21","United Kingdom","England",105245,2990,18492.0,1122.0
"2020-04-20","United Kingdom","England",102255,3069,17370.0,539.0
"2020-04-19","United Kingdom","England",99186,2080,16831.0,384.0
"2020-04-18","United Kingdom","England",97106,2572,16447.0,1011.0
"2020-04-17","United Kingdom","England",94534,3417,15436.0,826.0
