"Date","Country","Region","Total confirmed cases","New cases","Total deaths","New deaths"
"2020-06-15","United Kingdom","England",157545,24,37299.0,33.0
"2020-06-14","United Kingdom","England",157521,104,37266.0,26.0
"2020-06-13","United Kingdom","England",157417,187,37240.0,171.0
"2020-06-12","United Kingdom","England",157230,244,37069.0,186.0
"2020-06-11","United Kingdom","England",156986,260,36883.0,133.0
"2020-06-10","United Kingdom","England",156726,360,36750.0,229.0
"2020-06-09","United Kingdom","England",156366,306,36521.0,277.0
"2020-06-08","United Kingdom","England",156060,297,36244.0,52.0
"2020-06-07","United Kingdom","England",155763,203,36192.0,65.0
"2020-06-06","United Kingdom","England",155560,210,36127.0,179.0
"2020-06-05","United Kingdom","England",155350,324,35948.0,343.0
"2020-06-04","United Kingdom","England",155026,314,35605.0,149.0
"2020-06-03","United Kingdom","England",154712,440,35456.0,328.0
"2020-06-02","United Kingdom","England",154272,483,35128.0,315.0
"2020-06-01","United Kingdom","England",153789,446,34813.0,96.0
"2020-05-31","United Kingdom","England",153343,303,34717.0,81.0
"2020-05-30","United Kingdom","England",153040,342,34636.0,194.0
"2020-05-29","United Kingdom","England",152698,434,34442.0,349.0
"2020-05-28","United Kingdom","England",152264,450,34093.0,384.0
"2020-05-27","United Kingdom","England",151814,546,33709.0,405.0
"2020-05-26","United Kingdom","England",151268,540,33304.0,117.0
"2020-05-25","United Kingdom","England",150728,508,33187.0,104.0
"2020-05-24","United Kingdom","England",150220,386,33083.0,417.0
"2020-05-23","United Kingdom","England",149834,454,32666.0,249.0
"2020-05-22","United Kingdom","England",149380,699,32417.0,300.0
"2020-05-21","United Kingdom","England",148681,750,32117.0,274.0
"2020-05-20","United Kingdom","England",147931,827,31843.0,313.0
"2020-05-19","United Kingdom","England",147104,1021,31530.0,520.0
"2020-05-18","United Kingdom","England",146083,941,31010.0,144.0
"2020-05-17","United Kingdom","England",145142,635,30866.0,113.0
"2020-05-16","United Kingdom","England",144507,638,30753.0,389.0
"2020-05-15","United Kingdom","England",143869,906,30364.0,336.0
"2020-05-14","United Kingdom","England",142963,899,30028.0,355.0
"2020-05-13","United Kingdom","England",142064,1075,29673.0,413.0
"2020-05-12","United Kingdom","England",140989,1095,29260.0,603.0
"2020-05-11","United Kingdom","England",139894,1247,28657.0,190.0
"2020-05-10","United Kingdom","England",138647,724,28467.0,217.0
"2020-05-09","United Kingdom","England",137923,890,28250.0,283.0
"2020-05-08","United Kingdom","England",137033,1024,27967.0,535.0
"2020-05-07","United Kingdom","England",136009,1445,27432.0,424.0
"2020-05-06","United Kingdom","England",134564,1439,27008.0,567.0
"2020-05-05","United Kingdom","England",133125,1607,26441.0,656.0
"2020-05-04","United Kingdom","England",131518,1614,25785.0,257.0
"2020-05-03","United Kingdom","England",129904,960,25528.0,246.0
"2020-05-02","United Kingdom","England",128944,1241,25282.0,519.0
"2020-05-01","United Kingdom","England",127703,1945,24763.0,653.0
"2020-04-30","United Kingdom","England",125758,2122,24110.0,560.0
"2020-04-29","United Kingdom","England",123636,2343,23550.0,632.0
"2020-04-28","United Kingdom","England",121293,2282,22918.0,869.0
"2020-04-27","United Kingdom","England",119011,2219,22049.0,307.0
"2020-04-26","United Kingdom","England",116792,1404,21742.0,343.0
"2020-04-25","United Kingdom","England",115388,1810,21399.0,741.0
"2020-04-24","United Kingdom","England",113578,2769,20658.0,824.0
"2020-04-23","United Kingdom","England",110809,2762,19834.0,603.0
"2020-04-22","United Kingdom","England",108047,2759,19231.0,739.0
"2020-04-21","United Kingdom","England",105288,2986,18492.0,1122.0
"2020-04-20","United Kingdom","England",102302,3079,17370.0,539.0
"2020-04-19","United Kingdom","England",99223,2084,16831.0,384.0
"2020-04-18","United Kingdom","England",97139,2577,16447.0,1011.0
"2020-04-17","United Kingdom","England",94562,3420,15436.0,826.0
"2020-04-16","United Kingdom","England",91142,3437,14610.0,907.0
"2020-04-15","United Kingdom","England",87705,3602,13703.0,732.0
"2020-04-14","United Kingdom","England",84103,3418,12971.0,1010.0
"2020-04-13","United Kingdom","England",80685,3303,11961.0,694.0
"2020-04-12","United Kingdom","England",77382,2683,11267.0,606.0
"2020-04-11","United Kingdom","England",74699,2998,10661.0,745.0
"2020-04-10","United Kingdom","England",71701,3502,9916.0,1038.0
"2020-04-09","United Kingdom","England",68199,4009,8878.0,987.0
"2020-04-08","United Kingdom","England",64190,4221,7891.0,924.0
"2020-04-07","United Kingdom","England",59969,4477,6967.0,1010.0
"2020-04-06","United Kingdom","England",55492,4333,5957.0,532.0
"2020-04-05","United Kingdom","England",51159,3029,5425.0,578.0
"2020-04-04","United Kingdom","England",48130,3318,4847.0,689.0
"2020-04-03","United Kingdom","England",44812,4044,4158.0,655.0
"2020-04-02","United Kingdom","England",40768,4006,3503.0,603.0
"2020-04-01","United Kingdom","England",36762,4083,2900.0,613.0
"2020-03-31","United Kingdom","England",32679,3762,2287.0,368.0
"2020-03-30","United Kingdom","England",28917,3490,1919.0,353.0
"2020-03-29","United Kingdom","England",25427,2434,1566.0,195.0
"2020-03-28","United Kingdom","England",22993,2372,1371.0,279.0
"2020-03-27","United Kingdom","England",20621,2660,1092.0,272.0
"2020-03-26","United Kingdom","England",17961,2611,820.0,169.0
"2020-03-25","United Kingdom","England",15350,2261,651.0,177.0
