"Date","Country","Region","Total confirmed cases","New cases","Total deaths","New deaths"
"2020-05-28","United Kingdom","England",151982,29,33710.0,348.0
"2020-05-27","United Kingdom","England",151953,248,33362.0,383.0
"2020-05-26","United Kingdom","England",151705,518,32979.0,115.0
"2020-05-25","United Kingdom","England",151187,456,32864.0,104.0
"2020-05-24","United Kingdom","England",150731,370,32760.0,94.0
"2020-05-23","United Kingdom","England",150361,433,32666.0,249.0
"2020-05-22","United Kingdom","England",149928,696,32417.0,300.0
"2020-05-21","United Kingdom","England",149232,750,32117.0,274.0
"2020-05-20","United Kingdom","England",148482,831,31843.0,313.0
"2020-05-19","United Kingdom","England",147651,1078,31530.0,520.0
"2020-05-18","United Kingdom","England",146573,988,31010.0,144.0
"2020-05-17","United Kingdom","England",145585,646,30866.0,113.0
"2020-05-16","United Kingdom","England",144939,661,30753.0,389.0
"2020-05-15","United Kingdom","England",144278,923,30364.0,336.0
"2020-05-14","United Kingdom","England",143355,927,30028.0,355.0
"2020-05-13","United Kingdom","England",142428,1079,29673.0,413.0
"2020-05-12","United Kingdom","England",141349,1108,29260.0,603.0
"2020-05-11","United Kingdom","England",140241,1262,28657.0,190.0
"2020-05-10","United Kingdom","England",138979,732,28467.0,217.0
"2020-05-09","United Kingdom","England",138247,907,28250.0,283.0
"2020-05-08","United Kingdom","England",137340,1032,27967.0,535.0
"2020-05-07","United Kingdom","England",136308,1450,27432.0,424.0
"2020-05-06","United Kingdom","England",134858,1439,27008.0,567.0
"2020-05-05","United Kingdom","England",133419,1612,26441.0,656.0
"2020-05-04","United Kingdom","England",131807,1632,25785.0,257.0
"2020-05-03","United Kingdom","England",130175,969,25528.0,246.0
"2020-05-02","United Kingdom","England",129206,1251,25282.0,519.0
"2020-05-01","United Kingdom","England",127955,1961,24763.0,653.0
"2020-04-30","United Kingdom","England",125994,2113,24110.0,560.0
"2020-04-29","United Kingdom","England",123881,2358,23550.0,632.0
"2020-04-28","United Kingdom","England",121523,2279,22918.0,869.0
"2020-04-27","United Kingdom","England",119244,2214,22049.0,307.0
"2020-04-26","United Kingdom","England",117030,1398,21742.0,343.0
"2020-04-25","United Kingdom","England",115632,1808,21399.0,741.0
"2020-04-24","United Kingdom","England",113824,2771,20658.0,824.0
"2020-04-23","United Kingdom","England",111053,2753,19834.0,603.0
"2020-04-22","United Kingdom","England",108300,2778,19231.0,739.0
"2020-04-21","United Kingdom","England",105522,2993,18492.0,1122.0
"2020-04-20","United Kingdom","England",102529,3086,17370.0,539.0
"2020-04-19","United Kingdom","England",99443,2086,16831.0,384.0
"2020-04-18","United Kingdom","England",97357,2579,16447.0,1011.0
"2020-04-17","United Kingdom","England",94778,3435,15436.0,826.0
"2020-04-16","United Kingdom","England",91343,3460,14610.0,907.0
"2020-04-15","United Kingdom","England",87883,3614,13703.0,732.0
"2020-04-14","United Kingdom","England",84269,3444,12971.0,1010.0
"2020-04-13","United Kingdom","England",80825,3341,11961.0,694.0
"2020-04-12","United Kingdom","England",77484,2691,11267.0,606.0
"2020-04-11","United Kingdom","England",74793,2998,10661.0,745.0
"2020-04-10","United Kingdom","England",71795,3528,9916.0,1038.0
"2020-04-09","United Kingdom","England",68267,4025,8878.0,987.0
"2020-04-08","United Kingdom","England",64242,4257,7891.0,924.0
"2020-04-07","United Kingdom","England",59985,4499,6967.0,1010.0
