"Date","Country","Region","Total confirmed cases","New cases","Total deaths","New deaths"
"2020-06-03","United Kingdom","England",153807,13,35456.0,328.0
"2020-06-02","United Kingdom","England",153794,204,35128.0,315.0
"2020-06-01","United Kingdom","England",153590,374,34813.0,96.0
"2020-05-31","United Kingdom","England",153216,287,34717.0,81.0
"2020-05-30","United Kingdom","England",152929,336,34636.0,194.0
"2020-05-29","United Kingdom","England",152593,413,34442.0,349.0
"2020-05-28","United Kingdom","England",152180,441,34093.0,384.0
"2020-05-27","United Kingdom","England",151739,544,33709.0,405.0
"2020-05-26","United Kingdom","England",151195,545,33304.0,117.0
"2020-05-25","United Kingdom","England",150650,509,33187.0,104.0
"2020-05-24","United Kingdom","England",150141,385,33083.0,417.0
"2020-05-23","United Kingdom","England",149756,454,32666.0,249.0
"2020-05-22","United Kingdom","England",149302,700,32417.0,300.0
"2020-05-21","United Kingdom","England",148602,744,32117.0,274.0
"2020-05-20","United Kingdom","England",147858,822,31843.0,313.0
"2020-05-19","United Kingdom","England",147036,1025,31530.0,520.0
"2020-05-18","United Kingdom","England",146011,940,31010.0,144.0
"2020-05-17","United Kingdom","England",145071,637,30866.0,113.0
"2020-05-16","United Kingdom","England",144434,636,30753.0,389.0
"2020-05-15","United Kingdom","England",143798,908,30364.0,336.0
"2020-05-14","United Kingdom","England",142890,901,30028.0,355.0
"2020-05-13","United Kingdom","England",141989,1077,29673.0,413.0
"2020-05-12","United Kingdom","England",140912,1094,29260.0,603.0
"2020-05-11","United Kingdom","England",139818,1228,28657.0,190.0
"2020-05-10","United Kingdom","England",138590,725,28467.0,217.0
"2020-05-09","United Kingdom","England",137865,891,28250.0,283.0
"2020-05-08","United Kingdom","England",136974,1024,27967.0,535.0
"2020-05-07","United Kingdom","England",135950,1441,27432.0,424.0
"2020-05-06","United Kingdom","England",134509,1433,27008.0,567.0
"2020-05-05","United Kingdom","England",133076,1598,26441.0,656.0
"2020-05-04","United Kingdom","England",131478,1617,25785.0,257.0
"2020-05-03","United Kingdom","England",129861,957,25528.0,246.0
"2020-05-02","United Kingdom","England",128904,1240,25282.0,519.0
