"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-04-04","Thailand",1978,103,19,4.0,"Local transmission",0.0
"2020-04-04","Sri Lanka",151,3,4,10.0,"Local transmission",0.0
"2020-04-04","Bangladesh",61,5,6,0.0,"Local transmission",0.0
"2020-04-04","Myanmar",20,4,1,0.0,"Local transmission",0.0
"2020-04-04","Maldives",19,0,0,0.0,"Local transmission",10.0
"2020-04-04","Nepal",6,0,0,0.0,"Imported cases only",10.0
"2020-04-04","Bhutan",5,0,0,0.0,"Imported cases only",10.0
"2020-04-04","Timor-Leste",1,0,0,0.0,"Imported cases only",140.0
"2020-04-04","Iran (Islamic Republic of)",53183,2715,3294,1340.0,"Local transmission",0.0
"2020-04-04","Pakistan",2450,0,35,0.0,"Local transmission",10.0
"2020-04-04","Saudi Arabia",2039,154,25,40.0,"Local transmission",0.0
"2020-04-04","United Arab Emirates",1264,240,9,10.0,"Local transmission",0.0
"2020-04-04","Qatar",1075,126,3,0.0,"Local transmission",0.0
"2020-04-04","Egypt",985,120,66,80.0,"Local transmission",0.0
"2020-04-04","Morocco",844,109,50,30.0,"Local transmission",0.0
"2020-04-04","Iraq",820,48,54,0.0,"Local transmission",0.0
"2020-04-04","Bahrain",673,30,4,0.0,"Local transmission",0.0
"2020-04-04","Lebanon",508,0,17,0.0,"Local transmission",10.0
"2020-04-04","Tunisia",495,40,18,40.0,"Local transmission",0.0
"2020-04-04","Kuwait",417,0,0,0.0,"Local transmission",10.0
"2020-04-04","Jordan",310,11,5,0.0,"Local transmission",0.0
"2020-04-04","Oman",277,25,1,0.0,"Local transmission",0.0
"2020-04-04","Afghanistan",270,1,5,0.0,"Local transmission",0.0
"2020-04-04","Djibouti",50,9,0,0.0,"Local transmission",0.0
"2020-04-04","Libya",17,7,1,0.0,"Local transmission",0.0
"2020-04-04","Syrian Arab Republic",16,0,2,0.0,"Imported cases only",10.0
"2020-04-04","Sudan",10,2,2,0.0,"Local transmission",0.0
"2020-04-04","Somalia",7,2,0,0.0,"Imported cases only",0.0
"2020-04-04","occupied Palestinian territory",193,28,1,0.0,"Local transmission",0.0
"2020-04-04","United States of America",241703,28103,5854,10610.0,"Local transmission",0.0
"2020-04-04","Canada",11732,1618,152,250.0,"Local transmission",0.0
"2020-04-04","Brazil",7910,1074,299,580.0,"Local transmission",0.0
"2020-04-04","Chile",3737,333,22,40.0,"Local transmission",0.0
"2020-04-04","Ecuador",3163,0,120,0.0,"Local transmission",10.0
"2020-04-04","Mexico",1510,132,50,130.0,"Local transmission",0.0
"2020-04-04","Dominican Republic",1488,108,68,80.0,"Local transmission",0.0
"2020-04-04","Panama",1475,158,37,50.0,"Local transmission",0.0
"2020-04-04","Peru",1414,91,51,100.0,"Local transmission",0.0
"2020-04-04","Argentina",1265,132,37,60.0,"Local transmission",0.0
"2020-04-04","Colombia",1161,96,19,20.0,"Local transmission",0.0
"2020-04-04","Costa Rica",396,21,2,0.0,"Local transmission",0.0
"2020-04-04","Uruguay",369,19,4,0.0,"Local transmission",0.0
"2020-04-04","Cuba",269,36,6,0.0,"Local transmission",0.0
"2020-04-04","Honduras",222,3,15,10.0,"Local transmission",0.0
"2020-04-04","Venezuela (Bolivarian Republic of)",144,0,3,0.0,"Local transmission",10.0
"2020-04-04","Bolivia (Plurinational State of)",132,9,9,10.0,"Local transmission",0.0
"2020-04-04","Trinidad and Tobago",97,7,6,10.0,"Local transmission",0.0
"2020-04-04","Paraguay",92,15,3,0.0,"Local transmission",0.0
"2020-04-04","Guatemala",50,3,1,0.0,"Local transmission",0.0
"2020-04-04","Jamaica",47,3,3,0.0,"Local transmission",0.0
"2020-04-04","El Salvador",46,5,2,0.0,"Local transmission",0.0
"2020-04-04","Barbados",45,0,0,0.0,"Local transmission",10.0
"2020-04-04","Bahamas",24,3,3,20.0,"Local transmission",0.0
