"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-14","Luxembourg",38,21,1,1.0,"Local transmission",0.0
"2020-03-14","Russian Federation",34,0,0,0.0,"Imported cases only",1.0
"2020-03-14","Albania",33,10,1,1.0,"Local transmission",0.0
"2020-03-14","Serbia",31,12,0,0.0,"Local transmission",0.0
"2020-03-14","Slovakia",30,9,0,0.0,"Local transmission",0.0
"2020-03-14","Croatia",27,11,0,0.0,"Local transmission",0.0
"2020-03-14","Georgia",25,0,0,0.0,"Imported cases only",1.0
"2020-03-14","Belarus",21,9,0,0.0,"Local transmission",0.0
"2020-03-14","Hungary",19,3,0,0.0,"Local transmission",0.0
"2020-03-14","Latvia",16,0,0,0.0,"Imported cases only",2.0
"2020-03-14","Cyprus",14,8,0,0.0,"Imported cases only",0.0
"2020-03-14","Malta",12,3,0,0.0,"Imported cases only",0.0
"2020-03-14","Azerbaijan",11,0,0,0.0,"Imported cases only",1.0
"2020-03-14","Bosnia and Herzegovina",11,7,0,0.0,"Local transmission",0.0
"2020-03-14","North Macedonia",9,2,0,0.0,"Local transmission",0.0
"2020-03-14","Armenia",8,7,0,0.0,"Imported cases only",0.0
"2020-03-14","Republic of Moldova",8,4,0,0.0,"Imported cases only",0.0
"2020-03-14","Bulgaria",7,0,1,0.0,"Local transmission",2.0
"2020-03-14","Lithuania",6,3,0,0.0,"Imported cases only",0.0
"2020-03-14","Turkey",5,4,0,0.0,"Imported cases only",0.0
"2020-03-14","Liechtenstein",4,0,0,0.0,"Imported cases only",1.0
"2020-03-14","Ukraine",3,0,1,1.0,"Local transmission",0.0
"2020-03-14","Andorra",2,1,0,0.0,"Imported cases only",0.0
"2020-03-14","Monaco",2,1,0,0.0,"Under investigation",0.0
"2020-03-14","Holy See",1,0,0,0.0,"Under investigation",8.0
"2020-03-14","Faroe Islands",3,1,0,0.0,"Imported cases only",0.0
"2020-03-14","Gibraltar",1,0,0,0.0,"Under investigation",10.0
"2020-03-14","Guernsey",1,0,0,0.0,"Imported cases only",4.0
"2020-03-14","Jersey",2,0,0,0.0,"Imported cases only",1.0
"2020-03-14","India",82,8,2,1.0,"Local transmission",0.0
"2020-03-14","Thailand",75,0,1,0.0,"Local transmission",1.0
"2020-03-14","Indonesia",69,35,3,2.0,"Local transmission",0.0
"2020-03-14","Maldives",9,1,0,0.0,"Local transmission",0.0
"2020-03-14","Sri Lanka",6,3,0,0.0,"Local transmission",0.0
"2020-03-14","Bangladesh",3,0,0,0.0,"Local transmission",5.0
"2020-03-14","Bhutan",1,0,0,0.0,"Imported cases only",8.0
"2020-03-14","Nepal",1,0,0,0.0,"Imported cases only",50.0
"2020-03-14","Iran (Islamic Republic of)",11364,1289,514,85.0,"Local transmission",0.0
"2020-03-14","Qatar",262,0,0,0.0,"Local transmission",2.0
"2020-03-14","Bahrain",210,15,0,0.0,"Local transmission",0.0
"2020-03-14","Kuwait",100,20,0,0.0,"Local transmission",0.0
"2020-03-14","Egypt",93,26,2,1.0,"Local transmission",0.0
"2020-03-14","Iraq",93,23,9,2.0,"Local transmission",0.0
"2020-03-14","United Arab Emirates",85,0,0,0.0,"Local transmission",1.0
"2020-03-14","Lebanon",77,11,3,0.0,"Local transmission",0.0
"2020-03-14","Saudi Arabia",62,41,0,0.0,"Local transmission",0.0
"2020-03-14","Pakistan",21,1,0,0.0,"Imported cases only",0.0
"2020-03-14","Oman",19,1,0,0.0,"Imported cases only",0.0
"2020-03-14","Tunisia",16,9,0,0.0,"Local transmission",0.0
"2020-03-14","Afghanistan",7,0,0,0.0,"Imported cases only",2.0
"2020-03-14","Morocco",7,1,1,0.0,"Local transmission",0.0
"2020-03-14","Jordan",1,0,0,0.0,"Imported cases only",11.0
"2020-03-14","Sudan",1,1,0,0.0,"Imported cases only",0.0
"2020-03-14","occupied Palestinian territory",35,4,0,0.0,"Local transmission",0.0
"2020-03-14","United States of America",1678,414,41,5.0,"Local transmission",0.0
"2020-03-14","Canada",176,38,1,0.0,"Local transmission",0.0
"2020-03-14","Brazil",98,21,0,0.0,"Local transmission",0.0
"2020-03-14","Chile",43,10,0,0.0,"Local transmission",0.0
"2020-03-14","Argentina",34,3,2,1.0,"Local transmission",0.0
"2020-03-14","Peru",28,6,0,0.0,"Local transmission",0.0
"2020-03-14","Panama",27,13,1,0.0,"Local transmission",0.0
"2020-03-14","Mexico",26,14,0,0.0,"Imported cases only",0.0
"2020-03-14","Costa Rica",23,1,0,0.0,"Local transmission",0.0
"2020-03-14","Ecuador",23,6,0,0.0,"Local transmission",0.0
"2020-03-14","Colombia",16,7,0,0.0,"Imported cases only",0.0
"2020-03-14","Jamaica",7,6,0,0.0,"Imported cases only",0.0
"2020-03-14","Guyana",1,0,1,0.0,"Imported cases only",1.0
"2020-03-14","Paraguay",6,1,0,0.0,"Local transmission",0.0
"2020-03-14","Dominican Republic",5,0,0,0.0,"Imported cases only",4.0
"2020-03-14","Cuba",4,1,0,0.0,"Imported cases only",0.0
"2020-03-14","Bolivia (Plurinational State of)",3,0,0,0.0,"Imported cases only",1.0
"2020-03-14","Puerto Rico",3,3,0,0.0,"Imported cases only",0.0
"2020-03-14","Honduras",2,0,0,0.0,"Imported cases only",2.0
"2020-03-14","Venezuela (Bolivarian",0,0,0,0.0,0,0.0
"2020-03-14","Republic of)",2,2,0,0.0,"Imported cases only",0.0
"2020-03-14","Antigua and Barbuda",1,1,0,0.0,"Imported cases only",0.0
"2020-03-14","Guadeloupe",1,1,0,0.0,"Imported cases only",0.0
"2020-03-14","Saint Vincent and the Grenadines",1,0,0,0.0,"Imported cases only",1.0
"2020-03-14","Trinidad and Tobago",1,1,0,0.0,"Imported cases only",0.0
"2020-03-14","French Guiana",6,0,0,0.0,"Imported cases only",1.0
"2020-03-14","Martinique",6,2,0,0.0,"Imported cases only",0.0
"2020-03-14","Saint Martin",2,0,0,0.0,"Under investigation",11.0
"2020-03-14","Saint Barthelemy",1,0,0,0.0,"Under investigation",11.0
"2020-03-14","Cayman Islands",1,1,0,0.0,"Imported cases only",0.0
"2020-03-14","Algeria",26,1,2,1.0,"Local transmission",0.0
"2020-03-14","South Africa",17,0,0,0.0,"Local transmission",1.0
"2020-03-14","Senegal",10,0,0,0.0,"Local transmission",1.0
"2020-03-14","Burkina Faso",2,0,0,0.0,"Imported cases only",3.0
"2020-03-14","Cameroon",2,0,0,0.0,"Local transmission",7.0
"2020-03-14","Democratic Republic of the Congoof the Congo",2,1,0,0.0,"Imported cases only",0.0
"2020-03-14","Nigeria",2,0,0,0.0,"Imported cases only",5.0
"2020-03-14","Cote d’Ivoire",1,0,0,0.0,"Imported cases only",2.0
"2020-03-14","Ethiopia",1,1,0,0.0,"Imported cases only",0.0
"2020-03-14","Gabon",1,1,0,0.0,"Imported cases only",0.0
"2020-03-14","Ghana",1,1,0,0.0,"Imported cases only",0.0
"2020-03-14","Guinea",1,1,0,0.0,"Imported cases only",0.0
"2020-03-14","Kenya",1,1,0,0.0,"Imported cases only",0.0
"2020-03-14","Togo",1,0,0,0.0,"Imported cases only",7.0
"2020-03-14","Réunion",5,2,0,0.0,"Imported cases only",0.0
"2020-03-14","Diamond Princess",697,1,7,0.0,"Local transmission",0.0
