"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-20","China",81300,126,3253,11,"Local transmission",0
"2020-03-20","Republic of Korea",8652,239,94,10,"Local transmission",0
"2020-03-20","Japan",950,77,33,4,"Local transmission",0
"2020-03-20","Malaysia",900,227,2,0,"Local transmission",0
"2020-03-20","Australia",709,199,6,0,"Local transmission",0
"2020-03-20","Singapore",345,32,0,0,"Local transmission",0
"2020-03-20","Philippines",217,30,17,3,"Local transmission",0
"2020-03-20","Viet Nam",85,19,0,0,"Local transmission",0
"2020-03-20","Brunei Darussalam",73,17,0,0,"Local transmission",0
"2020-03-20","Cambodia",47,12,0,0,"Local transmission",0
"2020-03-20","New Zealand",39,19,0,0,"Local transmission",0
"2020-03-20","Mongolia",6,1,0,0,"Imported cases only",0
"2020-03-20","Fiji",1,1,0,0,"Imported cases only",0
"2020-03-20","Guam",12,7,0,0,"Local transmission",0
"2020-03-20","French Polynesia",11,8,0,0,"Imported cases only",0
"2020-03-20","New Caledonia",2,2,0,0,"Imported cases only",0
"2020-03-20","Italy",41035,5322,3407,429,"Local transmission",0
"2020-03-20","Spain",17147,3431,767,169,"Local transmission",0
"2020-03-20","Germany",10999,2801,20,8,"Local transmission",0
"2020-03-20","France",10877,1834,372,128,"Local transmission",0
"2020-03-20","Switzerland",3863,853,33,12,"Local transmission",0
"2020-03-20","The United Kingdom",3277,647,144,41,"Local transmission",0
"2020-03-20","Netherlands",2460,409,76,18,"Local transmission",0
"2020-03-20","Austria",1843,197,5,1,"Local transmission",0
"2020-03-20","Belgium",1795,309,14,0,"Local transmission",0
"2020-03-20","Norway",1552,129,6,3,"Local transmission",0
"2020-03-20","Sweden",1423,144,3,0,"Local transmission",0
"2020-03-20","Denmark",1132,88,6,2,"Local transmission",0
"2020-03-20","Portugal",785,143,3,1,"Local transmission",0
"2020-03-20","Czechia",694,172,0,0,"Local transmission",0
"2020-03-20","Ireland",557,265,3,1,"Local transmission",0
"2020-03-20","Israel",529,102,0,0,"Local transmission",0
"2020-03-20","Greece",418,0,5,0,"Local transmission",1
"2020-03-20","Finland",369,10,0,0,"Local transmission",0
"2020-03-20","Luxembourg",345,135,4,2,"Local transmission",0
"2020-03-20","Iceland",330,80,0,0,"Local transmission",0
"2020-03-20","Poland",325,38,5,0,"Local transmission",0
"2020-03-20","Slovenia",319,33,1,0,"Local transmission",0
"2020-03-20","Estonia",267,9,0,0,"Local transmission",0
"2020-03-20","Romania",260,14,0,0,"Local transmission",0
"2020-03-20","Russian Federation",199,52,0,0,"Imported cases only",0
"2020-03-20","Turkey",191,0,2,0,"Local transmission",1
"2020-03-20","San Marino",126,17,14,0,"Local transmission",0
"2020-03-20","Serbia",123,41,0,0,"Local transmission",0
"2020-03-20","Slovakia",123,18,0,0,"Local transmission",0
"2020-03-20","Armenia",122,38,0,0,"Local transmission",0
"2020-03-20","Bulgaria",94,2,3,1,"Local transmission",0
"2020-03-20","Latvia",86,15,0,0,"Imported cases only",0
"2020-03-20","Croatia",81,0,0,0,"Local transmission",1
"2020-03-20","Hungary",73,15,1,0,"Local transmission",0
"2020-03-20","Albania",70,11,2,0,"Local transmission",0
"2020-03-20","Cyprus",58,0,0,0,"Local transmission",1
"2020-03-20","Malta",53,5,0,0,"Imported cases only",0
"2020-03-20","Republic of Moldova",49,13,0,0,"Local transmission",0
"2020-03-20","North Macedonia",48,17,0,0,"Local transmission",0
"2020-03-20","Belarus",46,0,0,0,"Local transmission",1
"2020-03-20","Kazakhstan",46,10,0,0,"Imported cases only",0
"2020-03-20","Bosnia and Herzegovina",44,8,0,0,"Local transmission",0
"2020-03-20","Georgia",38,4,0,0,"Imported cases only",0
"2020-03-20","Lithuania",36,10,0,0,"Imported cases only",0
"2020-03-20","Azerbaijan",34,0,1,0,"Imported cases only",1
"2020-03-20","Liechtenstein",25,0,0,0,"Imported cases only",1
"2020-03-20","Uzbekistan",21,5,0,0,"Local transmission",0
"2020-03-20","Ukraine",16,0,2,0,"Local transmission",1
"2020-03-20","Montenegro",10,8,0,0,"Imported cases only",0
"2020-03-20","Monaco",9,0,0,0,"Under investigation",3
"2020-03-20","Kyrgyzstan",3,0,0,0,"Under investigation",1
"2020-03-20","Holy See",1,0,0,0,"Under investigation",13
"2020-03-20","Andorra",75,36,0,0,"Imported cases only",0
"2020-03-20","Faroe Islands",72,14,0,0,"Imported cases only",0
"2020-03-20","Gibraltar",10,2,0,0,"Under investigation",0
"2020-03-20","Jersey",5,0,0,0,"Imported cases only",2
"2020-03-20","Greenland",2,0,0,0,"Under investigation",1
"2020-03-20","Guernsey",1,0,0,0,"Imported cases only",10
"2020-03-20","Thailand",322,110,1,0,"Local transmission",0
"2020-03-20","Indonesia",309,82,25,6,"Local transmission",0
"2020-03-20","India",195,44,4,1,"Local transmission",0
"2020-03-20","Sri Lanka",59,17,0,0,"Local transmission",0
"2020-03-20","Bangladesh",17,7,1,1,"Local transmission",0
"2020-03-20","Maldives",13,0,0,0,"Local transmission",4
"2020-03-20","Bhutan",2,1,0,0,"Imported cases only",0
"2020-03-20","Nepal",1,0,0,0,"Imported cases only",56
"2020-03-20","Iran (Islamic Republic of)",18407,1046,1284,149,"Local transmission",0
"2020-03-20","Qatar",452,10,0,0,"Local transmission",0
"2020-03-20","Pakistan",302,61,2,2,"Imported cases only",0
"2020-03-20","Bahrain",269,13,1,0,"Local transmission",0
"2020-03-20","Saudi Arabia",238,0,0,0,"Local transmission",1
"2020-03-20","Egypt",210,14,6,0,"Local transmission",0
"2020-03-20","Iraq",177,13,12,0,"Local transmission",0
"2020-03-20","Lebanon",149,29,4,0,"Local transmission",0
"2020-03-20","Kuwait",148,6,0,0,"Local transmission",0
"2020-03-20","United Arab Emirates",140,27,0,0,"Local transmission",0
"2020-03-20","Morocco",61,12,2,0,"Local transmission",0
"2020-03-20","Jordan",56,4,0,0,"Imported cases only",0
"2020-03-20","Oman",39,6,0,0,"Imported cases only",0
"2020-03-20","Tunisia",39,10,0,0,"Local transmission",0
"2020-03-20","Afghanistan",22,0,0,0,"Imported cases only",2
"2020-03-20","Djibouti",1,0,0,0,"Under investigation",1
"2020-03-20","Somalia",1,0,0,0,"Imported cases only",3
"2020-03-20","Sudan",1,0,1,0,"Imported cases only",5
"2020-03-20","occupied Palestinian territory",47,3,0,0,"Local transmission",0
"2020-03-20","United States of America",10442,3355,150,50,"Local transmission",0
"2020-03-20","Canada",736,167,9,0,"Local transmission",0
"2020-03-20","Brazil",428,137,4,3,"Local transmission",0
"2020-03-20","Chile",342,104,0,0,"Local transmission",0
"2020-03-20","Peru",234,89,0,0,"Local transmission",0
"2020-03-20","Ecuador",199,44,3,1,"Local transmission",0
"2020-03-20","Mexico",118,25,1,1,"Imported cases only",0
"2020-03-20","Panama",109,23,1,0,"Local transmission",0
"2020-03-20","Colombia",108,15,0,0,"Local transmission",0
"2020-03-20","Argentina",97,0,2,0,"Local transmission",1
"2020-03-20","Costa Rica",87,37,1,0,"Local transmission",0
"2020-03-20","Uruguay",79,50,0,0,"Imported cases only",0
"2020-03-20","Venezuela (Bolivarian Republic of)",36,0,0,0,"Imported cases only",1
"2020-03-20","Dominican Republic",34,13,2,1,"Local transmission",0
"2020-03-20","Bolivia (Plurinational State of)",15,3,0,0,"Imported cases only",0
"2020-03-20","Jamaica",15,2,1,1,"Local transmission",0
"2020-03-20","Honduras",12,3,0,0,"Imported cases only",0
"2020-03-20","Cuba",11,1,1,0,"Local transmission",0
"2020-03-20","Paraguay",11,0,0,0,"Local transmission",1
"2020-03-20","Guatemala",9,3,1,0,"Imported cases only",0
"2020-03-20","Trinidad and Tobago",9,2,0,0,"Imported cases only",0
"2020-03-20","Guyana",5,0,1,0,"Local transmission",1
"2020-03-20","Bahamas",3,0,0,0,"Local transmission",1
"2020-03-20","Barbados",2,0,0,0,"Imported cases only",1
"2020-03-20","Bermuda",2,0,0,0,"Imported cases only",1
"2020-03-20","Saint Lucia",2,0,0,0,"Imported cases only",4
"2020-03-20","Antigua and Barbuda",1,0,0,0,"Imported cases only",6
"2020-03-20","El Salvador",1,1,0,0,"Imported cases only",0
"2020-03-20","Montserrat",1,0,0,0,"Imported cases only",1
"2020-03-20","Nicaragua",1,1,0,0,"Under investigation",0
"2020-03-20","Suriname",1,0,0,0,"Imported cases only",4
"2020-03-20","Saint Vincent and the Grenadines",1,0,0,0,"Imported cases only",6
"2020-03-20","Guadeloupe",45,12,0,0,"Imported cases only",0
"2020-03-20","Martinique",32,9,0,0,"Imported cases only",0
"2020-03-20","French Guiana",15,4,0,0,"Local transmission",0
"2020-03-20","Puerto Rico",6,1,0,0,"Imported cases only",0
"2020-03-20","Aruba",5,1,0,0,"Imported cases only",0
"2020-03-20","Saint Martin",4,0,0,0,"Under investigation",1
"2020-03-20","Cayman Islands",3,2,1,0,"Imported cases only",0
"2020-03-20","Curaçao",3,0,0,0,"Imported cases only",2
"2020-03-20","Saint Barthélemy",3,0,0,0,"Under investigation",4
"2020-03-20","United States Virgin Islands",3,0,0,0,"Imported cases only",1
"2020-03-20","Sint Maarten",1,0,0,0,"Imported cases only",1
"2020-03-20","South Africa",150,34,0,0,"Local transmission",0
"2020-03-20","Algeria",82,10,7,1,"Local transmission",0
"2020-03-20","Burkina Faso",40,14,1,0,"Imported cases only",0
