"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-12","Finland",40,0,0,0,"Local transmission",2
"2020-03-12","Georgia",23,0,0,0,"Imported cases only",1
"2020-03-12","Russian Federation",20,13,0,0,"Imported cases only",0
"2020-03-12","Serbia",19,7,0,0,"Local transmission",0
"2020-03-12","Luxembourg",17,12,0,0,"Local transmission",0
"2020-03-12","Croatia",16,0,0,0,"Local transmission",1
"2020-03-12","Latvia",16,8,0,0,"Imported cases only",0
"2020-03-12","Estonia",13,0,0,0,"Imported cases only",1
"2020-03-12","Hungary",13,0,0,0,"Local transmission",1
"2020-03-12","Belarus",12,3,0,0,"Local transmission",0
"2020-03-12","Albania",10,0,0,0,"Local transmission",1
"2020-03-12","Slovakia",10,3,0,0,"Local transmission",0
"2020-03-12","Azerbaijan",9,0,0,0,"Imported cases only",5
"2020-03-12","Bulgaria",7,1,1,1,"Local transmission",0
"2020-03-12","North Macedonia",7,0,0,0,"Local transmission",2
"2020-03-12","Cyprus",6,4,0,0,"Imported cases only",0
"2020-03-12","Malta",6,2,0,0,"Imported cases only",0
"2020-03-12","Bosnia and Herzegovina",4,0,0,0,"Local transmission",1
"2020-03-12","Republic of Moldova",4,1,0,0,"Imported cases only",0
"2020-03-12","Lithuania",3,2,0,0,"Imported cases only",0
"2020-03-12","Andorra",1,0,0,0,"Imported cases only",9
"2020-03-12","Armenia",1,0,0,0,"Imported cases only",10
"2020-03-12","Holy See",1,0,0,0,"Under investigation",6
"2020-03-12","Liechtenstein",1,0,0,0,"Imported cases only",6
"2020-03-12","Monaco",1,0,0,0,"Under investigation",11
"2020-03-12","Turkey",1,1,0,0,"Imported cases only",0
"2020-03-12","Ukraine",1,0,0,0,"Imported cases only",8
"2020-03-12","Faroe Islands",2,0,0,0,"Imported cases only",3
"2020-03-12","Gibraltar",1,0,0,0,"Under investigation",8
"2020-03-12","Guernsey",1,0,0,0,"Imported cases only",2
"2020-03-12","India",73,13,0,0,"Local transmission",0
"2020-03-12","Thailand",70,11,1,0,"Local transmission",0
"2020-03-12","Indonesia",34,7,1,0,"Local transmission",0
"2020-03-12","Maldives",8,0,0,0,"Local transmission",1
"2020-03-12","Bangladesh",3,0,0,0,"Local transmission",3
"2020-03-12","Sri Lanka",2,1,0,0,"Imported cases only",0
"2020-03-12","Bhutan",1,0,0,0,"Imported cases only",6
"2020-03-12","Nepal",1,0,0,0,"Imported cases only",48
"2020-03-12","Iran (Islamic Republic of)",9000,958,354,63,"Local transmission",0
"2020-03-12","Qatar",262,238,0,0,"Local transmission",0
"2020-03-12","Bahrain",189,79,0,0,"Local transmission",0
"2020-03-12","Kuwait",80,11,0,0,"Local transmission",0
"2020-03-12","United Arab Emirates",74,0,0,0,"Local transmission",1
"2020-03-12","Iraq",70,9,7,1,"Local transmission",0
"2020-03-12","Egypt",67,8,1,0,"Local transmission",0
"2020-03-12","Lebanon",66,25,3,2,"Local transmission",0
"2020-03-12","Saudi Arabia",21,1,0,0,"Local transmission",0
"2020-03-12","Pakistan",19,3,0,0,"Imported cases only",0
"2020-03-12","Oman",18,0,0,0,"Imported cases only",2
"2020-03-12","Afghanistan",7,3,0,0,"Imported cases only",0
"2020-03-12","Tunisia",6,0,0,0,"Local transmission",1
"2020-03-12","Morocco",5,2,1,0,"Local transmission",0
"2020-03-12","Jordan",1,0,0,0,"Imported cases only",9
"2020-03-12","occupied Palestinian territory",30,0,0,0,"Local transmission",1
"2020-03-12","United States of America",987,291,29,4,"Local transmission",0
"2020-03-12","Canada",93,0,1,0,"Local transmission",1
"2020-03-12","Brazil",52,18,0,0,"Local transmission",0
"2020-03-12","Chile",23,6,0,0,"Local transmission",0
"2020-03-12","Argentina",19,2,1,0,"Imported cases only",0
"2020-03-12","Ecuador",17,2,0,0,"Local transmission",0
"2020-03-12","Peru",17,6,0,0,"Local transmission",0
"2020-03-12","Costa Rica",13,0,0,0,"Local transmission",1
"2020-03-12","Mexico",11,4,0,0,"Imported cases only",0
"2020-03-12","Panama",10,2,1,0,"Local transmission",0
"2020-03-12","Colombia",9,6,0,0,"Imported cases only",0
"2020-03-12","Dominican Republic",5,0,0,0,"Imported cases only",2
"2020-03-12","Paraguay",5,0,0,0,"Local transmission",1
"2020-03-12","Bolivia (Plurinational State of)",2,0,0,0,"Imported cases only",1
"2020-03-12","Honduras",2,2,0,0,"Imported cases only",0
"2020-03-12","Jamaica",1,0,0,0,"Imported cases only",1
"2020-03-12","French Guiana",5,0,0,0,"Imported cases only",4
"2020-03-12","Martinique",3,0,0,0,"Imported cases only",1
"2020-03-12","Saint Martin",2,0,0,0,"Under investigation",9
"2020-03-12","Saint Barthelemy",1,0,0,0,"Under investigation",9
"2020-03-12","Algeria",25,5,1,1,"Local transmission",0
"2020-03-12","South Africa",13,6,0,0,"Imported cases only",0
"2020-03-12","Senegal",4,0,0,0,"Imported cases only",7
"2020-03-12","Burkina Faso",2,0,0,0,"Imported cases only",1
"2020-03-12","Cameroon",2,0,0,0,"Local transmission",5
"2020-03-12","Nigeria",2,0,0,0,"Imported cases only",3
"2020-03-12","Côte d’Ivoire",1,1,0,0,"Imported cases only",0
"2020-03-12","Democratic Republic of the Congoof the Congo",1,0,0,0,"Imported cases only",1
"2020-03-12","Togo",1,0,0,0,"Imported cases only",5
"2020-03-12","Diamond Princess",696,0,7,0,"Local transmission",4
