"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-30","Bermuda",22,50,0,0.0,"Local transmission",0.0
"2020-03-30","United States Virgin Islands",22,50,0,0.0,"Imported cases only",0.0
"2020-03-30","Cayman Islands",8,0,10,0.0,"Imported cases only",40.0
"2020-03-30","Curaçao",7,0,10,0.0,"Imported cases only",30.0
"2020-03-30","Saint Martin",6,0,0,0.0,"Under investigation",0.0
"2020-03-30","Montserrat",5,0,0,0.0,"Imported cases only",20.0
"2020-03-30","Saint Barthélemy",5,0,0,0.0,"Under investigation",20.0
"2020-03-30","Turks and Caicos
Islands",4,20,0,0.0,"Local transmission",0.0
"2020-03-30","Sint Maarten",3,0,0,0.0,"Imported cases only",20.0
"2020-03-30","Anguilla",2,0,0,0.0,"Local transmission",30.0
"2020-03-30","British Virgin Islands",2,0,0,0.0,"Imported cases only",30.0
"2020-03-30","South Africa",1280,930,10,0.0,"Local transmission",0.0
"2020-03-30","Algeria",454,450,290,30.0,"Local transmission",0.0
"2020-03-30","Burkina Faso",222,760,30,0.0,"Local transmission",0.0
"2020-03-30","Cote d’Ivoire",165,250,0,0.0,"Local transmission",0.0
"2020-03-30","Ghana",152,150,50,10.0,"Local transmission",0.0
"2020-03-30","Senegal",142,230,0,0.0,"Local transmission",0.0
"2020-03-30","Cameroon",113,220,20,0.0,"Local transmission",0.0
"2020-03-30","Mauritius",102,0,20,0.0,"Local transmission",10.0
"2020-03-30","Democratic Republic of the Congo",81,130,80,20.0,"Local transmission",0.0
"2020-03-30","Rwanda",70,100,0,0.0,"Local transmission",0.0
"2020-03-30","Nigeria",65,0,10,0.0,"Local transmission",30.0
"2020-03-30","Madagascar",37,110,0,0.0,"Imported cases only",0.0
"2020-03-30","Uganda",33,190,0,0.0,"Local transmission",0.0
"2020-03-30","Togo",28,0,10,10.0,"Local transmission",0.0
"2020-03-30","Kenya",25,0,10,0.0,"Local transmission",50.0
"2020-03-30","Ethiopia",21,50,0,0.0,"Local transmission",0.0
"2020-03-30","Niger",20,100,30,20.0,"Local transmission",0.0
"2020-03-30","Congo",19,0,0,0.0,"Imported cases only",20.0
"2020-03-30","Mali",18,0,0,0.0,"Local transmission",10.0
"2020-03-30","Guinea",16,80,0,0.0,"Imported cases only",0.0
"2020-03-30","Zambia",16,0,0,0.0,"Local transmission",10.0
"2020-03-30","United Republic of TanzaniaEquatorial Guinea",13,70,0,0.0,"Local transmission",0.0
"2020-03-30","Namibia",11,30,0,0.0,"Imported cases only",0.0
"2020-03-30","Eswatini",9,0,0,0.0,"Imported cases only",20.0
"2020-03-30","Mozambique",8,0,0,0.0,"Local transmission",10.0
"2020-03-30","Seychelles",8,10,0,0.0,"Imported cases only",0.0
"2020-03-30","Gabon",7,0,10,0.0,"Imported cases only",20.0
"2020-03-30","Benin",6,0,0,0.0,"Imported cases only",30.0
"2020-03-30","Central African RepublicRepublic",6,0,0,0.0,"Imported cases only",20.0
"2020-03-30","Eritrea",6,0,0,0.0,"Imported cases only",30.0
"2020-03-30","Cabo Verde",5,0,10,0.0,"Imported cases only",20.0
"2020-03-30","Chad",5,0,0,0.0,"Imported cases only",30.0
"2020-03-30","Mauritania",5,0,0,0.0,"Imported cases only",10.0
"2020-03-30","Zimbabwe",5,0,10,0.0,"Local transmission",20.0
"2020-03-30","Gambia",3,0,10,0.0,"Imported cases only",10.0
"2020-03-30","Liberia",3,0,0,0.0,"Local transmission",80.0
"2020-03-30","Angola",2,0,0,0.0,"Imported cases only",80.0
"2020-03-30","Guinea-Bissau",2,0,0,0.0,"Imported cases only",40.0
"2020-03-30","Réunion",207,640,0,0.0,"Local transmission",0.0
"2020-03-30","Mayotte",82,320,0,0.0,"Local transmission",0.0
"2020-03-30","Diamond Princess (Diamond",712,0,70,0.0,"Local transmission",140.0
"2020-03-30","Princess)",0,0,0,0.0,0,0.0
