"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-19","Iraq",164,0,12,0,"Local transmission",1
"2020-03-19","Kuwait",142,12,0,0,"Local transmission",0
"2020-03-19","Lebanon",133,13,4,1,"Local transmission",0
"2020-03-19","United Arab Emirates",113,15,0,0,"Local transmission",0
"2020-03-19","Jordan",52,13,0,0,"Imported cases only",0
"2020-03-19","Morocco",49,11,2,0,"Local transmission",0
"2020-03-19","Oman",33,9,0,0,"Imported cases only",0
"2020-03-19","Tunisia",29,5,0,0,"Local transmission",0
"2020-03-19","Afghanistan",22,0,0,0,"Imported cases only",1
"2020-03-19","Djibouti",1,1,0,0,"Under investigation",0
"2020-03-19","Somalia",1,0,0,0,"Imported cases only",2
"2020-03-19","Sudan",1,0,1,0,"Imported cases only",4
"2020-03-19","occupied Palestinian territory",44,3,0,0,"Local transmission",0
"2020-03-19","United States of America",7087,3551,100,42,"Local transmission",0
"2020-03-19","Canada",569,145,8,7,"Local transmission",0
"2020-03-19","Brazil",291,57,1,1,"Local transmission",0
"2020-03-19","Chile",238,82,0,0,"Local transmission",0
"2020-03-19","Ecuador",155,97,2,0,"Local transmission",0
"2020-03-19","Peru",145,59,0,0,"Local transmission",0
"2020-03-19","Colombia",93,48,0,0,"Local transmission",0
"2020-03-19","Mexico",93,11,0,0,"Imported cases only",0
"2020-03-19","Panama",86,17,1,0,"Local transmission",0
"2020-03-19","Argentina",79,14,2,0,"Local transmission",0
"2020-03-19","Costa Rica",50,9,0,0,"Local transmission",0
"2020-03-19","Venezuela (Bolivarian Republic of)",36,3,0,0,"Imported cases only",0
"2020-03-19","Uruguay",29,23,0,0,"Imported cases only",0
"2020-03-19","Dominican Republic",21,0,1,0,"Local transmission",1
"2020-03-19","Jamaica",13,1,0,0,"Local transmission",0
"2020-03-19","Bolivia (Plurinational State of)",12,1,0,0,"Imported cases only",0
"2020-03-19","Paraguay",11,2,0,0,"Local transmission",0
"2020-03-19","Cuba",10,5,1,0,"Local transmission",0
"2020-03-19","Honduras",9,1,0,0,"Imported cases only",0
"2020-03-19","Trinidad and Tobago",7,2,0,0,"Imported cases only",0
"2020-03-19","Guatemala",6,0,1,0,"Imported cases only",1
"2020-03-19","Guyana",4,1,1,0,"Local transmission",0
"2020-03-19","Bahamas",3,2,0,0,"Local transmission",0
"2020-03-19","Barbados",2,2,0,0,"Imported cases only",0
"2020-03-19","Saint Lucia",2,0,0,0,"Imported cases only",3
"2020-03-19","Antigua and Barbuda",1,0,0,0,"Imported cases only",5
"2020-03-19","Montserrat",1,1,0,0,"Imported cases only",0
"2020-03-19","Saint Vincent and the Grenadines",1,0,0,0,"Imported cases only",5
"2020-03-19","Suriname",1,0,0,0,"Imported cases only",3
"2020-03-19","Guadeloupe",33,15,0,0,"Imported cases only",0
"2020-03-19","Martinique",23,7,0,0,"Imported cases only",0
"2020-03-19","French Guiana",11,4,0,0,"Imported cases only",0
"2020-03-19","Puerto Rico",5,2,0,0,"Imported cases only",0
"2020-03-19","Aruba",4,2,0,0,"Imported cases only",0
"2020-03-19","Saint Martin",4,2,0,0,"Under investigation",0
"2020-03-19","Curaçao",3,0,0,0,"Imported cases only",1
"2020-03-19","Saint Barthélemy",3,0,0,0,"Under investigation",3
"2020-03-19","United States Virgin Islands",2,0,0,0,"Imported cases only",1
"2020-03-19","Cayman Islands",1,0,1,0,"Imported cases only",5
"2020-03-19","South Africa",116,54,0,0,"Local transmission",0
"2020-03-19","Algeria",72,12,6,2,"Local transmission",0
"2020-03-19","Senegal",36,9,0,0,"Local transmission",0
"2020-03-19","Burkina Faso",26,6,1,1,"Imported cases only",0
"2020-03-19","Rwanda",11,4,0,0,"Local transmission",0
"2020-03-19","Cameroon",10,5,0,0,"Local transmission",0
"2020-03-19","Cote d’Ivoire",9,3,0,0,"Imported cases only",0
"2020-03-19","Ghana",9,1,0,0,"Imported cases only",0
"2020-03-19","Nigeria",8,6,0,0,"Imported cases only",0
"2020-03-19","Democratic Republic of the Congo",7,4,0,0,"Local transmission",0
"2020-03-19","Kenya",7,4,0,0,"Local transmission",0
"2020-03-19","Ethiopia",6,1,0,0,"Imported cases only",0
"2020-03-19","Seychelles",6,2,0,0,"Imported cases only",0
"2020-03-19","Congo",3,2,0,0,"Imported cases only",0
"2020-03-19","Equatorial Guinea",3,2,0,0,"Imported cases only",0
"2020-03-19","Gabon",3,2,0,0,"Imported cases only",0
"2020-03-19","Mauritius",3,3,0,0,"Under investigation",0
"2020-03-19","United Republic of Tanzania",3,2,0,0,"Imported cases only",0
"2020-03-19","Liberia",2,1,0,0,"Local transmission",0
"2020-03-19","Mauritania",2,1,0,0,"Imported cases only",0
"2020-03-19","Namibia",2,0,0,0,"Imported cases only",4
"2020-03-19","Zambia",2,2,0,0,"Imported cases only",0
"2020-03-19","Benin",1,0,0,0,"Imported cases only",1
"2020-03-19","Central African Republic",1,0,0,0,"Imported cases only",4
"2020-03-19","Eswatini",1,0,0,0,"Imported cases only",4
"2020-03-19","Gambia",1,1,0,0,"Imported cases only",0
"2020-03-19","Guinea",1,0,0,0,"Imported cases only",4
"2020-03-19","Togo",1,0,0,0,"Imported cases only",11
"2020-03-19","Réunion",12,3,0,0,"Imported cases only",0
"2020-03-19","Mayotte",3,2,0,0,"Imported cases only",0
"2020-03-19","Diamond Princess",712,0,7,0,"Local transmission",3
