"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-17","Guernsey",1,0,0,0,"Imported cases only",7
"2020-03-17","Indonesia",172,55,50,1,"Local transmission",0
"2020-03-17","Thailand",147,33,10,0,"Local transmission",0
"2020-03-17","India",137,23,30,1,"Local transmission",0
"2020-03-17","Sri Lanka",29,10,0,0,"Local transmission",0
"2020-03-17","Maldives",13,0,0,0,"Local transmission",1
"2020-03-17","Bangladesh",8,3,0,0,"Local transmission",0
"2020-03-17","Bhutan",1,0,0,0,"Imported cases only",11
"2020-03-17","Nepal",1,0,0,0,"Imported cases only",53
"2020-03-17","Iran (Islamic Republic of)",14991,0,8530,0,"Local transmission",1
"2020-03-17","Qatar",439,38,0,0,"Local transmission",0
"2020-03-17","Bahrain",229,8,10,0,"Local transmission",0
"2020-03-17","Pakistan",187,135,0,0,"Imported cases only",0
"2020-03-17","Egypt",166,40,40,2,"Local transmission",0
"2020-03-17","Saudi Arabia",133,30,0,0,"Local transmission",0
"2020-03-17","Kuwait",130,18,0,0,"Local transmission",0
"2020-03-17","Iraq",124,0,90,0,"Local transmission",1
"2020-03-17","Lebanon",109,10,30,0,"Local transmission",0
"2020-03-17","United Arab Emirates",98,0,0,0,"Local transmission",1
"2020-03-17","Morocco",38,10,20,1,"Local transmission",0
"2020-03-17","Jordan",35,29,0,0,"Imported cases only",0
"2020-03-17","Oman",24,2,0,0,"Imported cases only",0
"2020-03-17","Afghanistan",21,5,0,0,"Imported cases only",0
"2020-03-17","Tunisia",20,2,0,0,"Local transmission",0
"2020-03-17","Sudan",1,0,10,0,"Imported cases only",2
"2020-03-17","Somalia",1,1,0,0,"Imported cases only",0
"2020-03-17","occupied Palestinian Territory",39,1,0,0,"Local transmission",0
"2020-03-17","United States of America",3503,1825,580,17,"Local transmission",0
"2020-03-17","Canada",424,120,10,0,"Local transmission",0
"2020-03-17","Brazil",234,34,0,0,"Local transmission",0
"2020-03-17","Chile",156,81,0,0,"Local transmission",0
"2020-03-17","Peru",86,15,0,0,"Local transmission",0
"2020-03-17","Panama",69,26,10,0,"Local transmission",0
"2020-03-17","Argentina",65,9,20,0,"Local transmission",0
"2020-03-17","Ecuador",58,21,20,0,"Local transmission",0
"2020-03-17","Mexico",53,0,0,0,"Imported cases only",1
"2020-03-17","Colombia",45,21,0,0,"Local transmission",0
"2020-03-17","Costa Rica",41,18,0,0,"Local transmission",0
"2020-03-17","Venezuela (Bolivarian Republic of)",33,16,0,0,"Imported cases only",0
"2020-03-17","Dominican Republic",21,16,10,1,"Local transmission",0
"2020-03-17","Bolivia (Plurinational State of)",11,0,0,0,"Imported cases only",1
"2020-03-17","Jamaica",10,0,0,0,"Local transmission",1
"2020-03-17","Paraguay",9,1,0,0,"Local transmission",0
"2020-03-17","Honduras",8,6,0,0,"Imported cases only",0
"2020-03-17","Uruguay",6,2,0,0,"Imported cases only",0
"2020-03-17","Cuba",5,1,0,0,"Imported cases only",0
"2020-03-17","Trinidad and Tobago",5,3,0,0,"Imported cases only",0
"2020-03-17","Guyana",4,0,10,0,"Local transmission",1
"2020-03-17","Saint Lucia",2,0,0,0,"Imported cases only",1
"2020-03-17","Antigua and Barbuda",1,0,0,0,"Imported cases only",3
"2020-03-17","Bahamas",1,1,0,0,"Local transmission",0
"2020-03-17","Guatemala",1,0,10,0,"Imported cases only",2
"2020-03-17","Saint Vincent and the Grenadines",1,0,0,0,"Imported cases only",4
"2020-03-17","Suriname",1,0,0,0,"Imported cases only",1
"2020-03-17","Guadeloupe",18,12,0,0,"Imported cases only",0
"2020-03-17","Martinique",16,1,0,0,"Imported cases only",0
"2020-03-17","French Guiana",7,0,0,0,"Imported cases only",3
"2020-03-17","Curaçao",3,1,0,0,"Imported cases only",0
"2020-03-17","Puerto Rico",3,0,0,0,"Imported cases only",3
"2020-03-17","Saint Barthelemy",3,0,0,0,"Under investigation",1
"2020-03-17","Aruba",2,2,0,0,"Imported cases only",0
"2020-03-17","Saint Martin",2,0,0,0,"Under investigation",14
"2020-03-17","United States Virgin Islands",2,2,0,0,"Imported cases only",0
"2020-03-17","Cayman Islands",1,0,10,0,"Imported cases only",3
"2020-03-17","South Africa",62,11,0,0,"Local transmission",0
"2020-03-17","Algeria",60,11,40,1,"Local transmission",0
"2020-03-17","Senegal",27,1,0,0,"Local transmission",0
"2020-03-17","Burkina Faso",15,0,0,0,"Imported cases only",1
"2020-03-17","Rwanda",7,2,0,0,"Local transmission",0
"2020-03-17","Cote d’Ivoire",6,3,0,0,"Imported cases only",0
"2020-03-17","Ghana",6,0,0,0,"Imported cases only",1
"2020-03-17","Cameroon",5,2,0,0,"Local transmission",0
"2020-03-17","Ethiopia",5,4,0,0,"Imported cases only",0
"2020-03-17","Seychelles",4,2,0,0,"Imported cases only",0
"2020-03-17","Democratic Republic of the Congo",3,1,0,0,"Imported cases only",0
"2020-03-17","Kenya",3,2,0,0,"Local transmission",0
"2020-03-17","Namibia",2,0,0,0,"Imported cases only",2
"2020-03-17","Nigeria",2,0,0,0,"Imported cases only",8
"2020-03-17","Benin",1,1,0,0,"Imported cases only",0
"2020-03-17","Central African Republic",1,0,0,0,"Imported cases only",2
"2020-03-17","Congo",1,0,0,0,"Imported cases only",2
"2020-03-17","Equatorial Guinea",1,0,0,0,"Imported cases only",2
"2020-03-17","Eswatini",1,0,0,0,"Imported cases only",2
"2020-03-17","Gabon",1,0,0,0,"Imported cases only",3
"2020-03-17","Guinea",1,0,0,0,"Imported cases only",3
"2020-03-17","Liberia",1,1,0,0,"Imported cases only",0
"2020-03-17","Mauritania",1,0,0,0,"Imported cases only",2
"2020-03-17","Togo",1,0,0,0,"Imported cases only",10
"2020-03-17","United Republic of Tanzania",1,1,0,0,"Imported cases only",0
"2020-03-17","Réunion",9,0,0,0,"Imported cases only",1
"2020-03-17","Mayotte",1,0,0,0,"Imported cases only",2
"2020-03-17","Diamond Princess",712,0,70,0,"Local transmission",1
