"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-06","Republic of Korea",6284,518,42,7,"Local transmission",0.0
"2020-03-06","Japan",349,32,6,0,"Local transmission",0.0
"2020-03-06","Singapore",117,7,0,0,"Local transmission",0.0
"2020-03-06","Australia",57,0,2,0,"Local transmission",1.0
"2020-03-06","Malaysia",55,5,0,0,"Local transmission",0.0
"2020-03-06","Viet Nam",16,0,0,0,"Local transmission",22.0
"2020-03-06","Philippines",5,2,1,0,"Local transmission",0.0
"2020-03-06","New Zealand",4,2,0,0,"Local transmission",0.0
"2020-03-06","Cambodia",1,0,0,0,"Imported cases only",38.0
"2020-03-06","Italy",3858,769,148,41,"Local transmission",0.0
"2020-03-06","Germany",534,272,0,0,"Local transmission",0.0
"2020-03-06","France",420,138,6,2,"Local transmission",0.0
"2020-03-06","Spain",257,59,3,2,"Local transmission",0.0
"2020-03-06","The United Kingdom",118,29,0,0,"Local transmission",0.0
"2020-03-06","Norway",86,30,0,0,"Local transmission",0.0
"2020-03-06","Switzerland",86,30,1,1,"Local transmission",0.0
"2020-03-06","Netherlands",82,44,0,0,"Local transmission",0.0
"2020-03-06","Sweden",61,26,0,0,"Local transmission",0.0
"2020-03-06","Belgium",50,27,0,0,"Local transmission",1.0
"2020-03-06","Austria",47,10,0,0,"Imported cases only",0.0
"2020-03-06","Greece",32,23,0,0,"Local transmission",1.0
"2020-03-06","Iceland",26,0,0,0,"Imported cases only",1.0
"2020-03-06","San Marino",21,5,0,0,"Local transmission",0.0
"2020-03-06","Denmark",18,8,0,0,"Local transmission",1.0
"2020-03-06","Israel",15,0,0,0,"Local transmission",1.0
"2020-03-06","Ireland",14,12,0,0,"Local transmission",0.0
"2020-03-06","Czechia",12,7,0,0,"Local transmission",0.0
"2020-03-06","Finland",12,5,0,0,"Local transmission",0.0
"2020-03-06","Croatia",10,1,0,0,"Local transmission",0.0
"2020-03-06","Georgia",9,6,0,0,"Imported cases only",0.0
"2020-03-06","Portugal",9,0,0,0,"Local transmission",1.0
"2020-03-06","Belarus",6,0,0,0,"Local transmission",1.0
"2020-03-06","Romania",6,2,0,0,"Local transmission",0.0
"2020-03-06","Slovenia",6,5,0,0,"Local transmission",0.0
"2020-03-06","Russian Federation",4,1,0,0,"Imported cases only",0.0
"2020-03-06","Azerbaijan",3,0,0,0,"Imported cases only",5.0
"2020-03-06","Estonia",3,1,0,0,"Imported cases only",0.0
"2020-03-06","Bosnia and Herzegovina",2,0,0,0,"1",0.0
"2020-03-06","Hungary",2,0,0,0,"Imported cases only",1.0
"2020-03-06","Andorra",1,0,0,0,"Imported cases only",3.0
"2020-03-06","Armenia",1,0,0,0,"Imported cases only",4.0
"2020-03-06","Latvia",1,0,0,0,"Imported cases only",3.0
"2020-03-06","Liechtenstein",1,0,0,0,"Imported cases only",0.0
"2020-03-06","Lithuania",1,0,0,0,"Imported cases only",7.0
"2020-03-06","Luxembourg",1,0,0,0,"Imported cases only",4.0
"2020-03-06","Monaco",1,0,0,0,"Under investigation",5.0
"2020-03-06","North Macedonia",1,0,0,0,"Imported cases only",8.0
"2020-03-06","Poland",1,0,0,0,"Imported cases only",2.0
"2020-03-06","Serbia",1,10,0,0,"Under investigation",0.0
"2020-03-06","Ukraine",1,0,0,0,"Imported cases only",2.0
"2020-03-06","Gibraltar",1,0,0,0,"Under investigation",2.0
"2020-03-06","Thailand",47,0,1,0,"Local transmission",1.0
"2020-03-06","India",30,10,0,0,"Local transmission",0.0
"2020-03-06","Indonesia",2,0,0,0,"Local transmission",4.0
"2020-03-06","Bhutan",1,10,0,0,"Imported cases only",0.0
"2020-03-06","Nepal",1,0,0,0,"Imported cases only",42.0
"2020-03-06","Sri Lanka",1,0,0,0,"Imported cases only",39.0
"2020-03-06","Iran (Islamic Republic of)",3513,5910,107,15,"Local transmission",0.0
"2020-03-06","Kuwait",58,0,0,0,"Imported cases only",1.0
"2020-03-06","Bahrain",49,0,0,0,"Imported cases only",3.0
"2020-03-06","Iraq",36,0,2,0,"Imported cases only",1.0
"2020-03-06","United Arab Emirates",27,0,0,0,"Local transmission",2.0
"2020-03-06","Lebanon",16,30,0,0,"Local transmission",0.0
"2020-03-06","Oman",16,10,0,0,"Imported cases only",0.0
"2020-03-06","Qatar",8,0,0,0,"Imported cases only",2.0
"2020-03-06","Saudi Arabia",8,60,0,0,"Imported cases only",0.0
"2020-03-06","Pakistan",5,0,0,0,"Imported cases only",3.0
"2020-03-06","Egypt",3,10,0,0,"Imported cases only",0.0
"2020-03-06","Morocco",2,0,0,0,"Imported cases only",1.0
"2020-03-06","Afghanistan",1,0,0,0,"Imported cases only",11.0
"2020-03-06","Jordan",1,0,0,0,"Imported cases only",3.0
"2020-03-06","Tunisia",1,0,0,0,"Imported cases only",3.0
"2020-03-06","Occupied Palestinian Territory",7,0,0,0,"Imported cases only",1.0
"2020-03-06","United States of America",148,190,10,1,"Local transmission",0.0
"2020-03-06","Canada",45,150,0,0,"Local transmission",0.0
"2020-03-06","Ecuador",13,60,0,0,"Local transmission",0.0
"2020-03-06","Brazil",7,40,0,0,"Imported cases only",0.0
"2020-03-06","Mexico",5,0,0,0,"Imported cases only",4.0
"2020-03-06","Argentina",1,0,0,0,"Imported cases only",2.0
"2020-03-06","Chile",1,0,0,0,"Imported cases only",2.0
"2020-03-06","Dominican Republic",1,0,0,0,"Imported cases only",4.0
"2020-03-06","Saint Martin",2,0,0,0,"Under investigation",3.0
"2020-03-06","Saint Barthélemy",1,0,0,0,"Under investigation",3.0
"2020-03-06","Algeria",12,0,0,0,"Local transmission",1.0
"2020-03-06","Senegal",4,0,0,0,"Imported cases only",1.0
"2020-03-06","Cameroon",1,10,0,0,"Imported cases only",0.0
"2020-03-06","Nigeria",1,0,0,0,"Imported cases only",7.0
"2020-03-06","South Africa",1,10,0,0,"Imported cases only",0.0
"2020-03-06","Diamond Princess",696,0,6,0,"Local transmission",0.0
