"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-22","Kyrgyzstan",14,8,0,0,"Imported cases only",0
"2020-03-22","Montenegro",14,0,0,0,"Imported cases only",1
"2020-03-22","Holy See",1,0,0,0,"Under investigation",15
"2020-03-22","Faroe Islands",92,12,0,0,"Local transmission",0
"2020-03-22","Jersey",12,0,0,0,"Imported cases only",1
"2020-03-22","Gibraltar",10,0,0,0,"Under investigation",2
"2020-03-22","Greenland",2,0,0,0,"Under investigation",3
"2020-03-22","Isle of Man",2,1,0,0,"Imported cases only",0
"2020-03-22","Guernsey",1,0,0,0,"Imported cases only",12
"2020-03-22","Indonesia",450,81,38,6,"Local transmission",0
"2020-03-22","Thailand",411,89,1,0,"Local transmission",0
"2020-03-22","India",283,88,4,0,"Local transmission",0
"2020-03-22","Sri Lanka",72,13,0,0,"Local transmission",0
"2020-03-22","Bangladesh",24,7,2,1,"Local transmission",0
"2020-03-22","Maldives",13,0,0,0,"Local transmission",6
"2020-03-22","Bhutan",2,0,0,0,"Imported cases only",2
"2020-03-22","Nepal",1,0,0,0,"Imported cases only",58
"2020-03-22","Timor-Leste",1,0,0,0,"Imported cases only",1
"2020-03-22","Iran (Islamic Republic of)",20610,966,1556,123,"Local transmission",0
"2020-03-22","Pakistan",495,34,3,1,"Local transmission",0
"2020-03-22","Qatar",470,10,0,0,"Local transmission",0
"2020-03-22","Saudi Arabia",392,118,0,0,"Local transmission",0
"2020-03-22","Bahrain",306,21,1,0,"Local transmission",0
"2020-03-22","Egypt",285,29,8,1,"Local transmission",0
"2020-03-22","Iraq",214,21,17,3,"Local transmission",0
"2020-03-22","Lebanon",206,43,4,0,"Local transmission",0
"2020-03-22","Kuwait",176,17,0,0,"Local transmission",0
"2020-03-22","United Arab Emirates",153,13,2,2,"Local transmission",0
"2020-03-22","Morocco",86,12,3,0,"Local transmission",0
"2020-03-22","Jordan",84,15,0,0,"Imported cases only",0
"2020-03-22","Tunisia",60,6,1,0,"Local transmission",0
"2020-03-22","Oman",52,4,0,0,"Local transmission",0
"2020-03-22","Afghanistan",24,0,0,0,"Imported cases only",1
"2020-03-22","Sudan",2,1,1,0,"Imported cases only",0
"2020-03-22","Djibouti",1,0,0,0,"Under investigation",3
"2020-03-22","Somalia",1,0,0,0,"Imported cases only",5
"2020-03-22","occupied Palestinian territory",52,4,0,0,"Local transmission",0
"2020-03-22","United States of America",15219,0,201,0,"Local transmission",1
"2020-03-22","Canada",1048,202,13,4,"Local transmission",0
"2020-03-22","Brazil",904,283,11,7,"Local transmission",0
"2020-03-22","Ecuador",506,139,7,2,"Local transmission",0
"2020-03-22","Chile",434,0,1,1,"Local transmission",1
"2020-03-22","Peru",318,84,2,0,"Local transmission",0
"2020-03-22","Colombia",196,51,0,0,"Local transmission",0
"2020-03-22","Mexico",164,0,1,0,"Imported cases only",1
"2020-03-22","Argentina",158,30,3,0,"Local transmission",0
"2020-03-22","Panama",137,0,1,0,"Local transmission",1
"2020-03-22","Costa Rica",113,0,2,0,"Local transmission",1
"2020-03-22","Uruguay",94,0,0,0,"Imported cases only",1
"2020-03-22","Dominican Republic",72,0,2,0,"Local transmission",1
"2020-03-22","Venezuela (Bolivarian Republic of)",36,0,0,0,"Imported cases only",3
"2020-03-22","Honduras",24,0,0,0,"Imported cases only",1
"2020-03-22","Bolivia (Plurinational State of)",19,3,0,0,"Local transmission",0
"2020-03-22","Paraguay",18,5,1,1,"Local transmission",0
"2020-03-22","Cuba",16,0,1,0,"Imported cases only",1
"2020-03-22","Jamaica",16,0,1,0,"Local transmission",1
"2020-03-22","Guatemala",12,0,1,0,"Imported cases only",1
"2020-03-22","Trinidad and Tobago",9,0,0,0,"Imported cases only",2
"2020-03-22","Barbados",5,0,0,0,"Imported cases only",1
"2020-03-22","Guyana",5,0,1,0,"Local transmission",3
"2020-03-22","Bahamas",4,0,0,0,"Local transmission",1
"2020-03-22","Haiti",2,0,0,0,"Imported cases only",1
"2020-03-22","Nicaragua",2,1,0,0,"Imported cases only",0
"2020-03-22","Saint Lucia",2,0,0,0,"Imported cases only",6
"2020-03-22","Suriname",2,0,0,0,"Imported cases only",1
"2020-03-22","Antigua and Barbuda",1,0,0,0,"Imported cases only",8
"2020-03-22","El Salvador",1,0,0,0,"Imported cases only",2
"2020-03-22","Saint Vincent and the Grenadines",1,0,0,0,"Imported cases only",8
"2020-03-22","Guadeloupe",51,0,0,0,"Imported cases only",1
"2020-03-22","Martinique",32,0,0,0,"Imported cases only",2
"2020-03-22","Puerto Rico",21,7,1,1,"Imported cases only",0
"2020-03-22","French Guiana",15,0,0,0,"Local transmission",2
"2020-03-22","United States Virgin Islands",6,3,0,0,"Imported cases only",0
"2020-03-22","Aruba",5,0,0,0,"Imported cases only",2
"2020-03-22","Saint Martin",4,0,0,0,"Under investigation",3
"2020-03-22","Cayman Islands",3,0,1,0,"Imported cases only",2
"2020-03-22","Curaçao",3,0,1,1,"Imported cases only",4
"2020-03-22","Saint Barthélemy",3,0,0,0,"Under investigation",6
"2020-03-22","Bermuda",2,0,0,0,"Imported cases only",3
"2020-03-22","Montserrat",1,0,0,0,"Imported cases only",3
"2020-03-22","Sint Maarten",1,0,0,0,"Imported cases only",3
"2020-03-22","South Africa",240,35,0,0,"Local transmission",0
"2020-03-22","Algeria",94,0,15,5,"Local transmission",1
"2020-03-22","Burkina Faso",72,32,3,2,"Local transmission",0
"2020-03-22","Senegal",56,18,0,0,"Local transmission",0
"2020-03-22","Cameroon",27,5,0,0,"Local transmission",0
"2020-03-22","Democratic Republic of the Congo",23,9,1,1,"Local transmission",0
"2020-03-22","Nigeria",22,10,0,0,"Imported cases only",0
"2020-03-22","Ghana",19,3,0,0,"Local transmission",0
"2020-03-22","Rwanda",17,6,0,0,"Local transmission",0
"2020-03-22","Togo",15,6,0,0,"Imported cases only",0
"2020-03-22","Mauritius",12,0,0,0,"Imported cases only",1
"2020-03-22","Côte d’Ivoire",9,0,0,0,"Imported cases only",3
"2020-03-22","Ethiopia",9,0,0,0,"Imported cases only",2
"2020-03-22","Kenya",7,0,0,0,"Local transmission",3
"2020-03-22","Seychelles",7,1,0,0,"Imported cases only",0
"2020-03-22","Equatorial Guinea",6,2,0,0,"Imported cases only",0
"2020-03-22","United Republic of Tanzania",6,0,0,0,"Imported cases only",2
"2020-03-22","Congo",4,1,0,0,"Imported cases only",0
"2020-03-22","Cabo Verde",3,2,0,0,"Imported cases only",0
"2020-03-22","Central African Republic",3,2,0,0,"Imported cases only",0
"2020-03-22","Gabon",3,0,1,0,"Imported cases only",3
"2020-03-22","Liberia",3,1,0,0,"Local transmission",0
"2020-03-22","Madagascar",3,3,0,0,"Under investigation",0
"2020-03-22","Namibia",3,0,0,0,"Imported cases only",2
"2020-03-22","Angola",2,2,0,0,"Imported cases only",0
"2020-03-22","Benin",2,0,0,0,"Imported cases only",2
"2020-03-22","Guinea",2,0,0,0,"Imported cases only",2
"2020-03-22","Mauritania",2,0,0,0,"Imported cases only",3
"2020-03-22","Zambia",2,0,0,0,"Imported cases only",3
"2020-03-22","Zimbabwe",2,1,0,0,"Imported cases only",0
"2020-03-22","Chad",1,0,0,0,"Imported cases only",2
"2020-03-22","Eritrea",1,1,0,0,"Imported cases only",0
"2020-03-22","Eswatini",1,0,0,0,"Imported cases only",7
"2020-03-22","Gambia",1,0,0,0,"Imported cases only",3
"2020-03-22","Niger",1,0,0,0,"Imported cases only",2
"2020-03-22","Uganda",1,1,0,0,"Imported cases only",0
"2020-03-22","Réunion",47,19,0,0,"Imported cases only",0
"2020-03-22","Mayotte",11,7,0,0,"Imported cases only",0
"2020-03-22","Diamond Princess",712,0,7,0,"Local transmission",6
