"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-25","Azerbaijan",87,15,1,0.0,"Local transmission",0.0
"2020-03-25","Belarus",81,0,0,0.0,"Local transmission",1.0
"2020-03-25","Kazakhstan",79,16,0,0.0,"Imported cases only",0.0
"2020-03-25","Georgia",73,6,0,0.0,"Local transmission",0.0
"2020-03-25","Uzbekistan",50,4,0,0.0,"Local transmission",0.0
"2020-03-25","Liechtenstein",47,1,0,0.0,"Imported cases only",0.0
"2020-03-25","Kyrgyzstan",42,26,0,0.0,"Local transmission",0.0
"2020-03-25","Montenegro",29,7,0,0.0,"Imported cases only",0.0
"2020-03-25","Monaco",23,0,0,0.0,"Local transmission",2.0
"2020-03-25","Holy See",1,0,0,0.0,"Under investigation",18.0
"2020-03-25","Faroe Islands",122,4,0,0.0,"Local transmission",0.0
"2020-03-25","Kosovo",63,2,1,0.0,"Local transmission",0.0
"2020-03-25","Guernsey",23,3,0,0.0,"Local transmission",0.0
"2020-03-25","Isle of Man",23,10,0,0.0,"Imported cases only",0.0
"2020-03-25","Jersey",16,0,0,0.0,"Local transmission",1.0
"2020-03-25","Gibraltar",15,0,0,0.0,"Local transmission",2.0
"2020-03-25","Greenland",4,0,0,0.0,"Under investigation",1.0
"2020-03-25","Thailand",934,107,4,0.0,"Local transmission",0.0
"2020-03-25","Indonesia",686,107,55,6.0,"Local transmission",0.0
"2020-03-25","India",562,128,9,0.0,"Local transmission",0.0
"2020-03-25","Sri Lanka",102,5,0,0.0,"Local transmission",0.0
"2020-03-25","Bangladesh",39,6,4,1.0,"Local transmission",0.0
"2020-03-25","Maldives",13,0,0,0.0,"Local transmission",9.0
"2020-03-25","Myanmar",3,1,0,0.0,"Imported cases only",0.0
"2020-03-25","Bhutan",2,0,0,0.0,"Imported cases only",5.0
"2020-03-25","Nepal",2,0,0,0.0,"Imported cases only",1.0
"2020-03-25","Timor-Leste",1,0,0,0.0,"Imported cases only",4.0
"2020-03-25","Iran (Islamic Republic of)",24811,1762,1934,122.0,"Local transmission",0.0
"2020-03-25","Pakistan",991,104,7,1.0,"Local transmission",0.0
"2020-03-25","Saudi Arabia",767,205,1,1.0,"Local transmission",0.0
"2020-03-25","Qatar",526,25,0,0.0,"Local transmission",0.0
"2020-03-25","Egypt",402,36,20,1.0,"Local transmission",0.0
"2020-03-25","Bahrain",392,15,3,1.0,"Local transmission",0.0
"2020-03-25","Iraq",316,50,27,4.0,"Local transmission",0.0
"2020-03-25","Lebanon",304,37,4,0.0,"Local transmission",0.0
"2020-03-25","United Arab Emirates",248,50,2,0.0,"Local transmission",0.0
"2020-03-25","Kuwait",195,4,0,0.0,"Local transmission",0.0
"2020-03-25","Morocco",170,27,5,1.0,"Local transmission",0.0
"2020-03-25","Jordan",153,26,0,0.0,"Imported cases only",0.0
"2020-03-25","Tunisia",114,25,3,0.0,"Local transmission",0.0
"2020-03-25","Oman",99,15,0,0.0,"Local transmission",0.0
"2020-03-25","Afghanistan",74,32,1,0.0,"Imported cases only",0.0
"2020-03-25","Djibouti",3,0,0,0.0,"Imported cases only",1.0
"2020-03-25","Sudan",3,1,1,0.0,"Imported cases only",0.0
"2020-03-25","Libya",1,1,0,0.0,"Imported cases only",0.0
"2020-03-25","Somalia",1,0,0,0.0,"Imported cases only",8.0
"2020-03-25","Syrian Arab Republic",1,0,0,0.0,"Imported cases only",2.0
"2020-03-25","occupied Palestinian territory",60,1,0,0.0,"Local transmission",0.0
"2020-03-25","United States of America",51914,9750,673,202.0,"Local transmission",0.0
"2020-03-25","Brazil",2201,655,46,21.0,"Local transmission",0.0
"2020-03-25","Canada",1739,307,25,5.0,"Local transmission",0.0
"2020-03-25","Ecuador",1049,259,27,12.0,"Local transmission",0.0
"2020-03-25","Chile",922,176,2,1.0,"Local transmission",0.0
"2020-03-25","Peru",416,21,5,3.0,"Local transmission",0.0
"2020-03-25","Mexico",370,0,4,0.0,"Local transmission",1.0
"2020-03-25","Panama",345,0,6,0.0,"Local transmission",1.0
"2020-03-25","Dominican Republic",312,67,6,3.0,"Local transmission",0.0
"2020-03-25","Colombia",306,29,3,0.0,"Local transmission",0.0
"2020-03-25","Argentina",301,35,4,0.0,"Local transmission",0.0
"2020-03-25","Costa Rica",177,19,2,0.0,"Local transmission",0.0
"2020-03-25","Uruguay",162,0,0,0.0,"Imported cases only",1.0
"2020-03-25","Venezuela (Bolivarian Republic of)",77,7,0,0.0,"Local transmission",0.0
"2020-03-25","Trinidad and Tobago",57,6,0,0.0,"Imported cases only",0.0
"2020-03-25","Cuba",48,8,1,0.0,"Local transmission",0.0
"2020-03-25","Honduras",30,0,0,0.0,"Local transmission",1.0
"2020-03-25","Bolivia (Plurinational State of)",28,1,0,0.0,"Local transmission",0.0
"2020-03-25","Paraguay",27,5,2,1.0,"Local transmission",0.0
"2020-03-25","Guatemala",21,1,1,0.0,"Local transmission",0.0
"2020-03-25","Jamaica",21,2,1,0.0,"Local transmission",0.0
"2020-03-25","Barbados",18,1,0,0.0,"Local transmission",0.0
"2020-03-25","Haiti",7,1,0,0.0,"Imported cases only",0.0
"2020-03-25","Suriname",6,4,0,0.0,"Imported cases only",0.0
"2020-03-25","El Salvador",5,2,0,0.0,"Imported cases only",0.0
"2020-03-25","Guyana",5,0,1,0.0,"Local transmission",6.0
"2020-03-25","Bahamas",4,0,0,0.0,"Local transmission",4.0
"2020-03-25","Antigua and Barbuda",3,2,0,0.0,"Imported cases only",0.0
"2020-03-25","Saint Lucia",3,0,0,0.0,"Imported cases only",1.0
"2020-03-25","Dominica",2,1,0,0.0,"Imported cases only",0.0
"2020-03-25","Nicaragua",2,0,0,0.0,"Imported cases only",3.0
"2020-03-25","Belize",1,0,0,0.0,"Imported cases only",1.0
"2020-03-25","Grenada",1,0,0,0.0,"Imported cases only",2.0
"2020-03-25","Saint Vincent and the Grenadines",1,0,0,0.0,"Imported cases only",12.0
"2020-03-25","Guadeloupe",73,11,0,0.0,"Imported cases only",0.0
"2020-03-25","Martinique",57,4,0,0.0,"Imported cases only",0.0
"2020-03-25","Puerto Rico",39,8,2,0.0,"Imported cases only",0.0
"2020-03-25","French Guiana",23,3,0,0.0,"Local transmission",0.0
"2020-03-25","United States Virgin Islands",17,0,0,0.0,"Imported cases only",1.0
"2020-03-25","Aruba",12,3,0,0.0,"Local transmission",0.0
"2020-03-25","Saint Martin",8,0,0,0.0,"Under investigation",1.0
"2020-03-25","Bermuda",6,0,0,0.0,"Imported cases only",1.0
"2020-03-25","Curaçao",6,2,1,0.0,"Imported cases only",0.0
"2020-03-25","Cayman Islands",5,0,1,0.0,"Imported cases only",1.0
"2020-03-25","Saint Barthélemy",3,0,0,0.0,"Under investigation",9.0
"2020-03-25","Sint Maarten",2,0,0,0.0,"Imported cases only",1.0
"2020-03-25","Montserrat",1,0,0,0.0,"Imported cases only",7.0
"2020-03-25","Turks and Caicos
Islands",1,0,0,0.0,"Imported cases only",1.0
"2020-03-25","South Africa",554,152,0,0.0,"Local transmission",0.0
"2020-03-25","Algeria",264,33,17,0.0,"Local transmission",0.0
"2020-03-25","Burkina Faso",114,15,3,0.0,"Local transmission",0.0
"2020-03-25","Senegal",86,7,0,0.0,"Local transmission",0.0
"2020-03-25","Cameroon",72,0,1,1.0,"Local transmission",1.0
"2020-03-25","Côte d’Ivoire",72,47,0,0.0,"Imported cases only",0.0
"2020-03-25","Ghana",53,26,2,0.0,"Local transmission",0.0
"2020-03-25","Democratic Republic of the Congo",45,9,2,0.0,"Local transmission",0.0
"2020-03-25","Mauritius",42,6,2,2.0,"Imported cases only",0.0
"2020-03-25","Nigeria",42,20,0,0.0,"Imported cases only",0.0
"2020-03-25","Rwanda",40,4,0,0.0,"Local transmission",0.0
"2020-03-25","Kenya",25,9,0,0.0,"Local transmission",0.0
"2020-03-25","Togo",20,2,0,0.0,"Imported cases only",0.0
"2020-03-25","Madagascar",19,6,0,0.0,"Imported cases only",0.0
"2020-03-25","Ethiopia",12,1,0,0.0,"Imported cases only",0.0
"2020-03-25","United Republic of Tanzania",12,0,0,0.0,"Imported cases only",2.0
"2020-03-25","Uganda",9,0,0,0.0,"Imported cases only",1.0
"2020-03-25","Seychelles",7,0,0,0.0,"Imported cases only",3.0
"2020-03-25","Equatorial Guinea",6,0,0,0.0,"Imported cases only",3.0
"2020-03-25","Gabon",6,0,1,0.0,"Imported cases only",2.0
"2020-03-25","Benin",5,0,0,0.0,"Imported cases only",1.0
"2020-03-25","Central African Republic",4,0,0,0.0,"Imported cases only",2.0
"2020-03-25","Congo",4,0,0,0.0,"Imported cases only",3.0
"2020-03-25","Eswatini",4,0,0,0.0,"Imported cases only",2.0
"2020-03-25","Guinea",4,0,0,0.0,"Imported cases only",1.0
"2020-03-25","Namibia",4,1,0,0.0,"Imported cases only",0.0
"2020-03-25","Cabo Verde",3,0,0,0.0,"Imported cases only",3.0
"2020-03-25","Chad",3,0,0,0.0,"Imported cases only",1.0
"2020-03-25","Liberia",3,0,0,0.0,"Local transmission",3.0
"2020-03-25","Mozambique",3,2,0,0.0,"Imported cases only",0.0
"2020-03-25","Zambia",3,0,0,0.0,"Imported cases only",2.0
"2020-03-25","Angola",2,0,0,0.0,"Imported cases only",3.0
"2020-03-25","Gambia",2,1,0,0.0,"Imported cases only",0.0
"2020-03-25","Mauritania",2,0,0,0.0,"Imported cases only",6.0
"2020-03-25","Niger",2,0,0,0.0,"Imported cases only",1.0
"2020-03-25","Zimbabwe",2,0,1,0.0,"Imported cases only",3.0
"2020-03-25","Eritrea",1,0,0,0.0,"Imported cases only",3.0
"2020-03-25","Réunion",83,12,0,0.0,"Local transmission",0.0
"2020-03-25","Mayotte",30,6,0,0.0,"Local transmission",0.0
"2020-03-25","Diamond Princess",712,0,7,0.0,"Local transmission",9.0
