"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-04-01","Croatia",867,77,6,0.0,"Local transmission",0.0
"2020-04-01","Slovenia",814,51,13,2.0,"Local transmission",0.0
"2020-04-01","Estonia",745,30,4,1.0,"Local transmission",0.0
"2020-04-01","Ukraine",669,120,17,4.0,"Local transmission",0.0
"2020-04-01","Lithuania",533,49,7,0.0,"Local transmission",0.0
"2020-04-01","Armenia",532,50,3,0.0,"Local transmission",0.0
"2020-04-01","Hungary",492,45,16,1.0,"Local transmission",0.0
"2020-04-01","Bosnia and Herzegovina",413,54,12,3.0,"Local transmission",0.0
"2020-04-01","Bulgaria",399,40,8,0.0,"Local transmission",0.0
"2020-04-01","Latvia",398,22,0,0.0,"Local transmission",0.0
"2020-04-01","Andorra",376,6,12,4.0,"Local transmission",0.0
"2020-04-01","Slovakia",363,27,0,0.0,"Local transmission",0.0
"2020-04-01","Republic of Moldova",353,55,3,1.0,"Local transmission",0.0
"2020-04-01","Kazakhstan",348,36,2,1.0,"Local transmission",0.0
"2020-04-01","North Macedonia",329,44,9,2.0,"Local transmission",0.0
"2020-04-01","Azerbaijan",298,25,5,1.0,"Local transmission",0.0
"2020-04-01","Cyprus",262,32,8,1.0,"Local transmission",0.0
"2020-04-01","Albania",243,20,13,2.0,"Local transmission",0.0
"2020-04-01","San Marino",236,6,26,1.0,"Local transmission",0.0
"2020-04-01","Uzbekistan",173,24,2,0.0,"Local transmission",0.0
"2020-04-01","Malta",167,11,0,0.0,"Local transmission",0.0
"2020-04-01","Belarus",152,0,0,0.0,"Local transmission",2.0
"2020-04-01","Georgia",115,12,0,0.0,"Local transmission",0.0
"2020-04-01","Kyrgyzstan",111,4,0,0.0,"Local transmission",0.0
"2020-04-01","Montenegro",105,14,2,1.0,"Local transmission",0.0
"2020-04-01","Liechtenstein",68,4,0,0.0,"Under investigation",0.0
"2020-04-01","Monaco",52,3,0,0.0,"Local transmission",0.0
"2020-04-01","Holy See",6,0,0,0.0,"Under investigation",2.0
"2020-04-01","Faroe Islands",169,1,0,0.0,"Local transmission",0.0
"2020-04-01","Kosovo",112,6,1,0.0,"Local transmission",0.0
"2020-04-01","Gibraltar",69,0,0,0.0,"Local transmission",1.0
"2020-04-01","Jersey",63,0,2,0.0,"Local transmission",2.0
"2020-04-01","Guernsey",60,15,1,1.0,"Local transmission",0.0
"2020-04-01","Isle of Man",52,10,0,0.0,"Local transmission",0.0
"2020-04-01","Greenland",10,0,0,0.0,"Under investigation",3.0
"2020-04-01","Thailand",1771,247,12,3.0,"Local transmission",0.0
"2020-04-01","India",1636,565,38,9.0,"Local transmission",0.0
"2020-04-01","Indonesia",1528,114,136,14.0,"Local transmission",0.0
"2020-04-01","Sri Lanka",143,23,2,1.0,"Local transmission",0.0
"2020-04-01","Bangladesh",54,5,6,1.0,"Local transmission",0.0
"2020-04-01","Maldives",18,1,0,0.0,"Local transmission",0.0
"2020-04-01","Myanmar",15,5,1,1.0,"Local transmission",0.0
"2020-04-01","Nepal",5,0,0,0.0,"Imported cases only",3.0
"2020-04-01","Bhutan",4,0,0,0.0,"Imported cases only",2.0
"2020-04-01","Timor-Leste",1,0,0,0.0,"Under investigation",11.0
"2020-04-01","Iran (Islamic Republic of)",44606,3111,2898,141.0,"Local transmission",0.0
"2020-04-01","Pakistan",2039,174,26,1.0,"Local transmission",0.0
"2020-04-01","Saudi Arabia",1563,110,10,2.0,"Local transmission",0.0
"2020-04-01","Qatar",781,88,2,1.0,"Local transmission",0.0
"2020-04-01","Egypt",710,54,46,5.0,"Local transmission",0.0
"2020-04-01","Iraq",694,64,50,4.0,"Local transmission",0.0
"2020-04-01","United Arab Emirates",664,53,6,1.0,"Local transmission",0.0
"2020-04-01","Morocco",638,64,36,3.0,"Local transmission",0.0
"2020-04-01","Bahrain",567,52,4,0.0,"Local transmission",0.0
"2020-04-01","Lebanon",463,17,12,1.0,"Local transmission",0.0
"2020-04-01","Tunisia",394,32,10,1.0,"Local transmission",0.0
"2020-04-01","Kuwait",289,23,0,0.0,"Local transmission",0.0
"2020-04-01","Jordan",274,6,5,0.0,"Local transmission",0.0
"2020-04-01","Oman",210,31,1,1.0,"Local transmission",0.0
"2020-04-01","Afghanistan",192,26,4,0.0,"Local transmission",0.0
"2020-04-01","Djibouti",31,5,0,0.0,"Local transmission",0.0
"2020-04-01","Libya",10,2,0,0.0,"Local transmission",0.0
"2020-04-01","Syrian Arab Republic",10,0,2,0.0,"Imported cases only",1.0
"2020-04-01","Sudan",7,1,2,0.0,"Imported cases only",0.0
"2020-04-01","Somalia",5,2,0,0.0,"Imported cases only",0.0
"2020-04-01","occupied Palestinian territory",134,17,1,0.0,"Local transmission",0.0
"2020-04-01","United States of America",163199,22559,2850,452.0,"Local transmission",0.0
"2020-04-01","Canada",7695,1378,89,23.0,"Local transmission",0.0
"2020-04-01","Brazil",4579,323,159,23.0,"Local transmission",0.0
"2020-04-01","Chile",2738,289,12,4.0,"Local transmission",0.0
"2020-04-01","Ecuador",2240,278,75,15.0,"Local transmission",0.0
"2020-04-01","Dominican Republic",1109,208,51,9.0,"Local transmission",0.0
"2020-04-01","Mexico",1094,101,28,8.0,"Local transmission",0.0
"2020-04-01","Peru",1065,213,24,13.0,"Local transmission",0.0
"2020-04-01","Panama",989,0,24,0.0,"Local transmission",1.0
"2020-04-01","Argentina",966,146,24,4.0,"Local transmission",0.0
"2020-04-01","Colombia",798,96,14,4.0,"Local transmission",0.0
"2020-04-01","Uruguay",320,11,1,1.0,"Local transmission",0.0
"2020-04-01","Costa Rica",314,0,2,0.0,"Local transmission",1.0
"2020-04-01","Cuba",186,16,6,2.0,"Local transmission",0.0
"2020-04-01","Honduras",139,0,2,0.0,"Local transmission",1.0
"2020-04-01","Venezuela (Bolivarian Republic of)",129,0,3,0.0,"Local transmission",1.0
"2020-04-01","Bolivia (Plurinational State of)",107,10,6,1.0,"Local transmission",0.0
"2020-04-01","Trinidad and Tobago",85,3,3,0.0,"Local transmission",0.0
"2020-04-01","Paraguay",65,1,3,0.0,"Local transmission",0.0
"2020-04-01","Guatemala",36,0,1,0.0,"Local transmission",1.0
"2020-04-01","Jamaica",36,0,1,0.0,"Local transmission",1.0
"2020-04-01","Barbados",33,0,0,0.0,"Local transmission",1.0
"2020-04-01","El Salvador",30,0,0,0.0,"Local transmission",1.0
"2020-04-01","Haiti",15,0,0,0.0,"Imported cases only",2.0
"2020-04-01","Bahamas",14,0,0,0.0,"Local transmission",1.0
"2020-04-01","Guyana",12,4,2,1.0,"Local transmission",0.0
"2020-04-01","Dominica",11,0,0,0.0,"Local transmission",5.0
"2020-04-01","Grenada",9,0,0,0.0,"Local transmission",1.0
"2020-04-01","Saint Lucia",9,0,0,0.0,"Local transmission",1.0
"2020-04-01","Saint Kitts and Nevis",8,6,0,0.0,"Imported cases only",0.0
"2020-04-01","Suriname",8,0,0,0.0,"Imported cases only",4.0
"2020-04-01","Antigua and Barbuda",7,0,0,0.0,"Imported cases only",4.0
"2020-04-01","Nicaragua",4,0,1,0.0,"Imported cases only",3.0
"2020-04-01","Belize",3,0,0,0.0,"Local transmission",1.0
"2020-04-01","Saint Vincent and the Grenadines",1,0,0,0.0,"Imported cases only",19.0
"2020-04-01","Puerto Rico",239,65,8,2.0,"Local transmission",0.0
"2020-04-01","Martinique",119,8,2,0.0,"Local transmission",0.0
"2020-04-01","Guadeloupe",114,8,5,1.0,"Local transmission",0.0
"2020-04-01","Aruba",55,5,0,0.0,"Local transmission",0.0
"2020-04-01","French Guiana",46,3,0,0.0,"Local transmission",0.0
"2020-04-01","United States Virgin Islands",30,0,0,0.0,"Local transmission",1.0
"2020-04-01","Bermuda",27,5,0,0.0,"Local transmission",0.0
"2020-04-01","Saint Martin",18,0,2,1.0,"Under investigation",1.0
"2020-04-01","Cayman Islands",12,0,1,0.0,"Imported cases only",1.0
"2020-04-01","Curaçao",11,0,1,0.0,"Imported cases only",1.0
"2020-04-01","Saint Barthélemy",6,0,0,0.0,"Under investigation",1.0
"2020-04-01","Sint Maarten",6,0,0,0.0,"Imported cases only",1.0
"2020-04-01","Montserrat",5,0,0,0.0,"Imported cases only",4.0
"2020-04-01","Turks and Caicos
Islands",5,0,0,0.0,"Local transmission",1.0
"2020-04-01","British Virgin Islands",3,1,0,0.0,"Imported cases only",0.0
"2020-04-01","Anguilla",2,0,0,0.0,"Local transmission",5.0
"2020-04-01","South Africa",1353,27,5,2.0,"Local transmission",0.0
"2020-04-01","Algeria",584,73,35,4.0,"Local transmission",0.0
"2020-04-01","Burkina Faso",261,15,14,2.0,"Local transmission",0.0
"2020-04-01","Senegal",175,13,0,0.0,"Local transmission",0.0
"2020-04-01","Cote d’Ivoire",169,0,0,0.0,"Local transmission",1.0
"2020-04-01","Ghana",152,0,5,0.0,"Local transmission",2.0
"2020-04-01","Mauritius",143,36,5,3.0,"Local transmission",0.0
"2020-04-01","Cameroon",139,0,6,0.0,"Local transmission",1.0
"2020-04-01","Nigeria",111,0,1,0.0,"Local transmission",1.0
"2020-04-01","Democratic Republic of the CongoRwanda",75,5,0,0.0,"Local transmission",0.0
"2020-04-01","Madagascar",53,7,0,0.0,"Local transmission",0.0
"2020-04-01","Kenya",50,12,1,0.0,"Local transmission",0.0
"2020-04-01","Zambia",35,0,0,0.0,"Local transmission",1.0
"2020-04-01","Togo",34,0,1,0.0,"Local transmission",1.0
"2020-04-01","Uganda",33,0,0,0.0,"Local transmission",2.0
"2020-04-01","Ethiopia",26,3,0,0.0,"Local transmission",0.0
"2020-04-01","Niger",20,0,3,0.0,"Local transmission",2.0
"2020-04-01","Congo",19,0,0,0.0,"Imported cases only",4.0
"2020-04-01","United Republic of TanzaniaMali",18,0,0,0.0,"Local transmission",3.0
"2020-04-01","Guinea",16,0,0,0.0,"Local transmission",2.0
"2020-04-01","Equatorial Guinea",14,0,0,0.0,"Local transmission",1.0
"2020-04-01","Namibia",11,0,0,0.0,"Imported cases only",2.0
"2020-04-01","Benin",9,3,0,0.0,"Imported cases only",0.0
"2020-04-01","Eswatini",9,0,0,0.0,"Imported cases only",4.0
"2020-04-01","Guinea-Bissau",9,7,0,0.0,"Imported cases only",0.0
"2020-04-01","Mozambique",8,0,0,0.0,"Local transmission",3.0
"2020-04-01","Seychelles",8,0,0,0.0,"Imported cases only",2.0
"2020-04-01","Zimbabwe",8,3,1,0.0,"Local transmission",0.0
"2020-04-01","Angola",7,5,2,2.0,"Imported cases only",0.0
"2020-04-01","Chad",7,2,0,0.0,"Imported cases only",0.0
"2020-04-01","Gabon",7,0,1,0.0,"Imported cases only",4.0
"2020-04-01","Central African RepublicEritrea",6,0,0,0.0,"Imported cases only",5.0
"2020-04-01","Cabo Verde",5,0,1,0.0,"Imported cases only",4.0
"2020-04-01","Mauritania",5,0,0,0.0,"Imported cases only",3.0
"2020-04-01","Botswana",3,3,0,0.0,"Imported cases only",0.0
"2020-04-01","Gambia",3,0,1,0.0,"Imported cases only",3.0
"2020-04-01","Liberia",3,0,0,0.0,"Local transmission",10.0
"2020-04-01","Burundi",2,2,0,0.0,"Imported cases only",0.0
"2020-04-01","Sierra Leone",1,1,0,0.0,"Imported cases only",0.0
"2020-04-01","Réunion",247,40,0,0.0,"Local transmission",0.0
"2020-04-01","Mayotte",101,19,0,0.0,"Local transmission",0.0
"2020-04-01","Diamond Princess (Diamond",712,0,7,0.0,"Local transmission",16.0
"2020-04-01","Princess)",0,0,0,0.0,0,0.0
