"Date","Country","Total confirmed cases","New cases","Total deaths","Total new deaths","Transmission classification","Days since last reported case"
"2020-03-11","Jordan",1,0,0,0,"Imported cases only",8
"2020-03-11","occupied Palestinian territory",30,40,0,0,"Local transmission",0
"2020-03-11","United States of America",696,2240,25,6,"Local transmission",0
"2020-03-11","Canada",93,160,1,1,"Local transmission",0
"2020-03-11","Brazil",34,90,0,0,"Local transmission",0
"2020-03-11","Argentina",17,50,1,0,"Imported cases only",0
"2020-03-11","Chile",17,40,0,0,"Local transmission",0
"2020-03-11","Ecuador",15,0,0,0,"Local transmission",2
"2020-03-11","Costa Rica",13,40,0,0,"Local transmission",0
"2020-03-11","Peru",11,20,0,0,"Local transmission",0
"2020-03-11","Panama",8,70,1,1,"Imported cases only",0
"2020-03-11","Paraguay",5,40,0,0,"Local transmission",0
"2020-03-11","Mexico",7,0,0,0,"Imported cases only",3
"2020-03-11","Dominican Republic",5,0,0,0,"Imported cases only",1
"2020-03-11","Colombia",3,0,0,0,"Imported cases only",1
"2020-03-11","Bolivia (Plurinational State of)",2,20,0,0,"Imported cases only",0
"2020-03-11","Jamaica",1,10,0,0,"Imported cases only",0
"2020-03-11","French Guiana",5,0,0,0,"Imported cases only",3
"2020-03-11","Martinique",3,10,0,0,"Imported cases only",0
"2020-03-11","Saint Martin",2,0,0,0,"Under investigation",8
"2020-03-11","Saint Barthelemy",1,0,0,0,"Under investigation",8
"2020-03-11","Algeria",20,0,0,0,"Local transmission",2
"2020-03-11","South Africa",7,0,0,0,"Imported cases only",1
"2020-03-11","Senegal",4,0,0,0,"Imported cases only",6
"2020-03-11","Burkina Faso",2,20,0,0,"Imported cases only",0
"2020-03-11","Cameroon",2,0,0,0,"Local transmission",4
"2020-03-11","Nigeria",2,0,0,0,"Imported cases only",2
"2020-03-11","Democratic Republic of the Congoof the Congo",1,10,0,0,"Imported cases only",0
"2020-03-11","Togo",1,0,0,0,"Imported cases only",4
"2020-03-11","Diamond Princess",696,0,7,0,"Local transmission",3
